N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name,average_steps,parameters
1000,1730477,-1.43627793,0.0006068196,0,27.9436780249,Intel Xeon Gold 6248,Reluctant,845.9213,
1000,1769991,-1.491467,0.0006024043,0,27.7403561124,Intel Xeon Gold 6248,Reluctant,837.0834,
1000,1791529,-1.48460319,0.0006071233,0,27.9576632274,Intel Xeon Gold 6248,Reluctant,847.1269,
1000,1914710,-1.470504,0.000613559,0,28.2540233461,Intel Xeon Gold 6248,Reluctant,855.8983,
1000,1958910,-1.49924532,0.0006102437,0,28.1013557728,Intel Xeon Gold 6248,Reluctant,852.1986,
1000,2094269,-1.47560652,0.0006182931,0,28.472025807,Intel Xeon Gold 6248,Reluctant,865.805,
1000,2103206,-1.51039862,0.0006136075,0,28.256256742,Intel Xeon Gold 6248,Reluctant,860.4513,
1000,2254005,-1.47663144,0.0006174933,0,28.4351954975,Intel Xeon Gold 6248,Reluctant,864.015,
1000,2261070,-1.45165229,0.0006087753,0,28.033736835,Intel Xeon Gold 6248,Reluctant,850.8705,
1000,2330819,-1.49851962,0.0006090748,0,28.04752863,Intel Xeon Gold 6248,Reluctant,848.336,
1000,2471202,-1.45055675,0.0006044473,0,27.8344350351,Intel Xeon Gold 6248,Reluctant,844.2682,
1000,2475263,-1.45072086,0.0006050835,0,27.8637316629,Intel Xeon Gold 6248,Reluctant,845.4841,
1000,2494091,-1.47957822,0.0006139945,0,28.2740778595,Intel Xeon Gold 6248,Reluctant,858.507,
1000,2575023,-1.47776821,0.0006021531,0,27.7287885033,Intel Xeon Gold 6248,Reluctant,838.9274,
1000,2622727,-1.4476661,0.0006011237,0,27.6813852518,Intel Xeon Gold 6248,Reluctant,835.205,
1000,2629801,-1.4696028,0.0006124255,0,28.2018263521,Intel Xeon Gold 6248,Reluctant,857.7663,
1000,2633193,-1.48547878,0.0006068955,0,27.9471731743,Intel Xeon Gold 6248,Reluctant,847.8275,
1000,2702397,-1.49934683,0.0006109694,0,28.1347738218,Intel Xeon Gold 6248,Reluctant,853.7028,
1000,2892506,-1.50198399,0.0006150985,0,28.3249163962,Intel Xeon Gold 6248,Reluctant,859.0717,
1000,3139424,-1.47491485,0.0006053765,0,27.8772241368,Intel Xeon Gold 6248,Reluctant,846.4138,
1000,3212296,-1.50750949,0.0006042878,0,27.8270901559,Intel Xeon Gold 6248,Reluctant,840.9662,
1000,3240710,-1.46767376,0.0006141323,0,28.2804234667,Intel Xeon Gold 6248,Reluctant,862.2947,
1000,3259621,-1.47142151,0.0006141348,0,28.2805385902,Intel Xeon Gold 6248,Reluctant,857.2017,
1000,3328448,-1.46863565,0.0006049252,0,27.856442043,Intel Xeon Gold 6248,Reluctant,843.9685,
1000,3396452,-1.4872909,0.0006078435,0,27.9908280048,Intel Xeon Gold 6248,Reluctant,849.1841,
1000,3603850,-1.44988263,0.0006091105,0,28.0491725936,Intel Xeon Gold 6248,Reluctant,848.0325,
1000,3633003,-1.45274391,0.0006156542,0,28.3505060474,Intel Xeon Gold 6248,Reluctant,862.5867,
1000,3713812,-1.52795071,0.000623679,0,28.7200432664,Intel Xeon Gold 6248,Reluctant,872.1173,
1000,3727510,-1.46817252,0.0006150494,0,28.3226553707,Intel Xeon Gold 6248,Reluctant,861.7706,
1000,3730240,-1.49008032,0.0006057571,0,27.8947505382,Intel Xeon Gold 6248,Reluctant,846.3306,
1000,3883519,-1.48041691,0.0006108093,0,28.127401313,Intel Xeon Gold 6248,Reluctant,853.2254,
1000,3996225,-1.50524982,0.000606025,0,27.9070871722,Intel Xeon Gold 6248,Reluctant,843.4667,
1000,4030608,-1.4918548,0.0006147628,0,28.3094576129,Intel Xeon Gold 6248,Reluctant,857.7901,
1000,4043709,-1.45569516,0.0006105027,0,28.1132825672,Intel Xeon Gold 6248,Reluctant,852.0638,
1000,4068529,-1.45352195,0.0006153247,0,28.3353327703,Intel Xeon Gold 6248,Reluctant,861.2466,
1000,4087272,-1.51732688,0.000618252,0,28.4701331767,Intel Xeon Gold 6248,Reluctant,865.348,
1000,4187807,-1.49246675,0.0006085149,0,28.0217455714,Intel Xeon Gold 6248,Reluctant,850.7726,
1000,4197361,-1.48359252,0.000614504,0,28.2975400284,Intel Xeon Gold 6248,Reluctant,856.7796,
1000,4490197,-1.48650168,0.0006078895,0,27.9929462771,Intel Xeon Gold 6248,Reluctant,847.2506,
1000,4621654,-1.48040642,0.000608432,0,28.0179280762,Intel Xeon Gold 6248,Reluctant,845.966,
1000,4911238,-1.50846694,0.000614549,0,28.2996122513,Intel Xeon Gold 6248,Reluctant,860.5276,
1000,4931967,-1.48106462,0.0006073821,0,27.9695808119,Intel Xeon Gold 6248,Reluctant,846.2483,
1000,4955389,-1.46152883,0.00060957,0,28.0703322925,Intel Xeon Gold 6248,Reluctant,854.2452,
1000,4960753,-1.44724332,0.0006070418,0,27.9539102014,Intel Xeon Gold 6248,Reluctant,850.8844,
1000,5049071,-1.47717989,0.0006091154,0,28.0493982356,Intel Xeon Gold 6248,Reluctant,853.5823,
1000,5105258,-1.52107986,0.0006095794,0,28.0707651569,Intel Xeon Gold 6248,Reluctant,849.668,
1000,5314052,-1.47177613,0.0006134211,0,28.2476731339,Intel Xeon Gold 6248,Reluctant,856.2365,
1000,5406329,-1.50132574,0.0006171188,0,28.4179499975,Intel Xeon Gold 6248,Reluctant,865.5815,
1000,5550256,-1.46314483,0.0006084564,0,28.0190516815,Intel Xeon Gold 6248,Reluctant,849.6209,
1000,5551067,-1.4529725,0.0006096359,0,28.0733669479,Intel Xeon Gold 6248,Reluctant,850.0737,
1000,5672028,-1.45575806,0.0006082264,0,28.0084603197,Intel Xeon Gold 6248,Reluctant,852.4314,
1000,5719349,-1.44836415,0.0006079878,0,27.9974729331,Intel Xeon Gold 6248,Reluctant,845.5552,
1000,5913160,-1.48381567,0.0006172391,0,28.4234897402,Intel Xeon Gold 6248,Reluctant,864.6189,
1000,5918224,-1.43579328,0.0006164263,0,28.3860607885,Intel Xeon Gold 6248,Reluctant,865.1785,
1000,5920270,-1.4981506,0.0006145726,0,28.3006990172,Intel Xeon Gold 6248,Reluctant,859.702,
1000,6007986,-1.45254233,0.000611679,0,28.1674504755,Intel Xeon Gold 6248,Reluctant,850.8568,
1000,6145844,-1.45868197,0.0006169354,0,28.4095045377,Intel Xeon Gold 6248,Reluctant,865.8312,
1000,6163735,-1.46877213,0.0006156104,0,28.3484890837,Intel Xeon Gold 6248,Reluctant,862.7848,
1000,6391497,-1.53132512,0.0006137454,0,28.2626069541,Intel Xeon Gold 6248,Reluctant,859.2162,
1000,6397791,-1.49185727,0.0006091984,0,28.0532203358,Intel Xeon Gold 6248,Reluctant,850.6434,
1000,6582535,-1.46900744,0.0006034225,0,27.7872436107,Intel Xeon Gold 6248,Reluctant,845.1738,
1000,6616820,-1.47329035,0.0006101274,0,28.0960002277,Intel Xeon Gold 6248,Reluctant,856.0018,
1000,6667235,-1.50509481,0.0006068684,0,27.9459252356,Intel Xeon Gold 6248,Reluctant,847.061,
1000,6774234,-1.47577672,0.000614404,0,28.2929350884,Intel Xeon Gold 6248,Reluctant,858.3905,
1000,6857733,-1.48421101,0.0006070701,0,27.9552133994,Intel Xeon Gold 6248,Reluctant,847.0472,
1000,6893474,-1.48216085,0.000615723,0,28.353674246,Intel Xeon Gold 6248,Reluctant,858.3747,
1000,6998119,-1.49398649,0.0006155219,0,28.3444137119,Intel Xeon Gold 6248,Reluctant,863.461,
1000,7165636,-1.45154522,0.0006118054,0,28.1732711196,Intel Xeon Gold 6248,Reluctant,852.6384,
1000,7276912,-1.49200597,0.0006096237,0,28.0728051453,Intel Xeon Gold 6248,Reluctant,850.3369,
1000,7296639,-1.46980133,0.0006217557,0,28.6314764568,Intel Xeon Gold 6248,Reluctant,868.8196,
1000,7308676,-1.48161399,0.0006078269,0,27.9900635847,Intel Xeon Gold 6248,Reluctant,850.4104,
1000,7388150,-1.49594955,0.0006146907,0,28.3061374512,Intel Xeon Gold 6248,Reluctant,857.3649,
1000,7408152,-1.46704705,0.0006036112,0,27.7959331324,Intel Xeon Gold 6248,Reluctant,839.5092,
1000,7429274,-1.4721655,0.000608174,0,28.0060473312,Intel Xeon Gold 6248,Reluctant,850.1997,
1000,7778359,-1.49798328,0.0006050139,0,27.8605266247,Intel Xeon Gold 6248,Reluctant,844.9577,
1000,7923692,-1.4461862,0.0006180809,0,28.4622541245,Intel Xeon Gold 6248,Reluctant,863.7908,
1000,7981098,-1.5052639,0.0006073459,0,27.9679138237,Intel Xeon Gold 6248,Reluctant,847.8814,
1000,8085727,-1.50206471,0.0006151937,0,28.329300299,Intel Xeon Gold 6248,Reluctant,863.1067,
1000,8111176,-1.49025144,0.0006091655,0,28.0517053105,Intel Xeon Gold 6248,Reluctant,848.0473,
1000,8397304,-1.4890744,0.0006145283,0,28.2986590288,Intel Xeon Gold 6248,Reluctant,858.1184,
1000,8421935,-1.46017144,0.0006095447,0,28.0691672427,Intel Xeon Gold 6248,Reluctant,849.4544,
1000,8453239,-1.47104156,0.0006146311,0,28.303392907,Intel Xeon Gold 6248,Reluctant,859.5761,
1000,8453439,-1.49110095,0.000611749,0,28.1706739335,Intel Xeon Gold 6248,Reluctant,853.829,
1000,8458710,-1.46577807,0.0006084041,0,28.016643298,Intel Xeon Gold 6248,Reluctant,847.8584,
1000,8598692,-1.44023729,0.0006096538,0,28.0741912322,Intel Xeon Gold 6248,Reluctant,848.0666,
1000,8767273,-1.47726002,0.0006130559,0,28.2308558933,Intel Xeon Gold 6248,Reluctant,852.501,
1000,8924713,-1.46916965,0.0006160399,0,28.3682673007,Intel Xeon Gold 6248,Reluctant,862.1385,
1000,8991508,-1.43979592,0.0006054562,0,27.880894274,Intel Xeon Gold 6248,Reluctant,845.8564,
1000,9015879,-1.48823941,0.0006130328,0,28.2297921522,Intel Xeon Gold 6248,Reluctant,852.7097,
1000,9067352,-1.45157818,0.0006068652,0,27.9457778775,Intel Xeon Gold 6248,Reluctant,850.1711,
1000,9175173,-1.469958,0.0006068534,0,27.9452344946,Intel Xeon Gold 6248,Reluctant,846.7061,
1000,9181537,-1.4669243,0.0006111393,0,28.1425976148,Intel Xeon Gold 6248,Reluctant,853.5835,
1000,9182308,-1.48754424,0.000613577,0,28.2548522353,Intel Xeon Gold 6248,Reluctant,858.3561,
1000,9335413,-1.46948025,0.0006071234,0,27.9576678324,Intel Xeon Gold 6248,Reluctant,840.5378,
1000,9469999,-1.4949451,0.0006132378,0,28.2392322791,Intel Xeon Gold 6248,Reluctant,858.2177,
1000,9510406,-1.47760194,0.0006107623,0,28.1252369912,Intel Xeon Gold 6248,Reluctant,853.2885,
1000,9516964,-1.44032857,0.0006068521,0,27.9451746304,Intel Xeon Gold 6248,Reluctant,848.0662,
1000,9692062,-1.49840258,0.0006066503,0,27.9358818616,Intel Xeon Gold 6248,Reluctant,847.274,
1000,9721192,-1.48816681,0.0006068986,0,27.9473159274,Intel Xeon Gold 6248,Reluctant,849.2274,
1000,9732497,-1.4848428,0.0006148885,0,28.3152460224,Intel Xeon Gold 6248,Reluctant,855.8257,
1000,9807541,-1.46783042,0.0006022918,0,27.735175555,Intel Xeon Gold 6248,Reluctant,840.3903,
1000,10016117,-1.44902856,0.0006108201,0,28.1278986465,Intel Xeon Gold 6248,Reluctant,855.9344,
1000,10289415,-1.46105359,0.0006159831,0,28.3656516948,Intel Xeon Gold 6248,Reluctant,858.263,
1000,10303962,-1.4813657,0.0006054024,0,27.8784168163,Intel Xeon Gold 6248,Reluctant,841.8523,
1000,10321011,-1.52552103,0.0006164598,0,28.3876034434,Intel Xeon Gold 6248,Reluctant,859.6392,
1000,10492586,-1.46753957,0.0006108703,0,28.1302103264,Intel Xeon Gold 6248,Reluctant,852.3392,
1000,10617787,-1.44440637,0.0006154062,0,28.3390857964,Intel Xeon Gold 6248,Reluctant,863.5342,
1000,10680741,-1.45648904,0.0006107364,0,28.1240443118,Intel Xeon Gold 6248,Reluctant,852.1589,
1000,10752963,-1.51852877,0.0006085234,0,28.0221369913,Intel Xeon Gold 6248,Reluctant,849.3089,
1000,10759243,-1.48847838,0.0006185017,0,28.4816317117,Intel Xeon Gold 6248,Reluctant,866.1119,
1000,10785990,-1.48035863,0.0006114555,0,28.1571584348,Intel Xeon Gold 6248,Reluctant,853.5155,
1000,10873220,-1.44614501,0.0006076954,0,27.9840080887,Intel Xeon Gold 6248,Reluctant,845.2992,
1000,11037872,-1.48960805,0.0006134843,0,28.250583456,Intel Xeon Gold 6248,Reluctant,856.8006,
1000,11146941,-1.44580317,0.0006162676,0,28.3787527489,Intel Xeon Gold 6248,Reluctant,858.0471,
1000,11182766,-1.46843293,0.0006142596,0,28.2862855552,Intel Xeon Gold 6248,Reluctant,856.8027,
1000,11251697,-1.47781565,0.0006078935,0,27.9931304747,Intel Xeon Gold 6248,Reluctant,845.8253,
1000,11371769,-1.48370028,0.0006109376,0,28.1333094509,Intel Xeon Gold 6248,Reluctant,852.6351,
1000,11402525,-1.49207923,0.0006161206,0,28.3719834872,Intel Xeon Gold 6248,Reluctant,860.9763,
1000,11412292,-1.496521,0.0006142104,0,28.2840199248,Intel Xeon Gold 6248,Reluctant,859.3789,
1000,11503114,-1.47159386,0.0006155756,0,28.3468865646,Intel Xeon Gold 6248,Reluctant,858.5139,
1000,11534681,-1.47626173,0.0006147532,0,28.3090155387,Intel Xeon Gold 6248,Reluctant,855.0764,
1000,11605451,-1.4735161,0.0006088888,0,28.0389634418,Intel Xeon Gold 6248,Reluctant,850.6391,
1000,11679033,-1.44705715,0.0006032454,0,27.7790882621,Intel Xeon Gold 6248,Reluctant,839.0434,
1000,11777311,-1.47257424,0.0006034294,0,27.7875613516,Intel Xeon Gold 6248,Reluctant,841.2085,
1000,11802495,-1.47742453,0.0006069179,0,27.9482046808,Intel Xeon Gold 6248,Reluctant,848.3978,
1000,11915411,-1.46371982,0.00060885,0,28.0371767251,Intel Xeon Gold 6248,Reluctant,848.3291,
1000,11960737,-1.4729226,0.0006155743,0,28.3468267004,Intel Xeon Gold 6248,Reluctant,863.6433,
1000,12088959,-1.48391338,0.0006107459,0,28.1244817811,Intel Xeon Gold 6248,Reluctant,851.8724,
1000,12238274,-1.44739076,0.0006074045,0,27.9706123185,Intel Xeon Gold 6248,Reluctant,846.0766,
1000,12476934,-1.48009974,0.000614192,0,28.2831726158,Intel Xeon Gold 6248,Reluctant,855.1343,
1000,12520071,-1.47957992,0.0006161835,0,28.3748799944,Intel Xeon Gold 6248,Reluctant,861.1052,
1000,12531925,-1.47004085,0.0006073174,0,27.9666014158,Intel Xeon Gold 6248,Reluctant,845.3495,
1000,12600313,-1.47474237,0.0006145406,0,28.2992254364,Intel Xeon Gold 6248,Reluctant,858.6539,
1000,12876033,-1.49881997,0.0006079642,0,27.9963861672,Intel Xeon Gold 6248,Reluctant,849.869,
1000,12948253,-1.45942944,0.0006052327,0,27.8706022332,Intel Xeon Gold 6248,Reluctant,841.7482,
1000,13046662,-1.51953891,0.0006114706,0,28.1578537807,Intel Xeon Gold 6248,Reluctant,855.2552,
1000,13183385,-1.4683658,0.0006205302,0,28.575042918,Intel Xeon Gold 6248,Reluctant,866.2083,
1000,13232651,-1.42466324,0.0006066725,0,27.9369041583,Intel Xeon Gold 6248,Reluctant,845.1377,
1000,13392517,-1.47550159,0.0006119873,0,28.1816475053,Intel Xeon Gold 6248,Reluctant,852.4389,
1000,13414790,-1.48520471,0.0006021883,0,27.7304094422,Intel Xeon Gold 6248,Reluctant,836.5433,
1000,13551483,-1.45766953,0.0006050773,0,27.8634461566,Intel Xeon Gold 6248,Reluctant,843.082,
1000,13753649,-1.47918038,0.0006134125,0,28.2472771091,Intel Xeon Gold 6248,Reluctant,862.1434,
1000,13928994,-1.45674625,0.0006106561,0,28.120346545,Intel Xeon Gold 6248,Reluctant,850.5185,
1000,14030140,-1.44521105,0.0006082944,0,28.0115916789,Intel Xeon Gold 6248,Reluctant,843.3009,
1000,14066739,-1.47166625,0.0006151616,0,28.3278221133,Intel Xeon Gold 6248,Reluctant,856.31,
1000,14106527,-1.49388437,0.0006099067,0,28.0858371253,Intel Xeon Gold 6248,Reluctant,848.3205,
1000,14207659,-1.42854585,0.0006188793,0,28.4990199648,Intel Xeon Gold 6248,Reluctant,865.6252,
1000,14230092,-1.46446068,0.0006144519,0,28.2951408547,Intel Xeon Gold 6248,Reluctant,858.234,
1000,14265803,-1.43696556,0.000606971,0,27.9506499039,Intel Xeon Gold 6248,Reluctant,849.9571,
1000,14280208,-1.4704955,0.0006102986,0,28.1038838848,Intel Xeon Gold 6248,Reluctant,850.9752,
1000,14441004,-1.47210978,0.0006137273,0,28.26177346,Intel Xeon Gold 6248,Reluctant,861.0479,
1000,14542852,-1.47422828,0.0006125975,0,28.2097468487,Intel Xeon Gold 6248,Reluctant,855.5914,
1000,14547212,-1.44246686,0.0006087558,0,28.0328388717,Intel Xeon Gold 6248,Reluctant,848.7857,
1000,14550708,-1.46624671,0.0006130332,0,28.229810572,Intel Xeon Gold 6248,Reluctant,860.0171,
1000,14772102,-1.50484955,0.0006077018,0,27.9843028049,Intel Xeon Gold 6248,Reluctant,850.6519,
1000,15011482,-1.51029473,0.0006163084,0,28.3806315644,Intel Xeon Gold 6248,Reluctant,859.9551,
1000,15037000,-1.46949187,0.0006045972,0,27.84133784,Intel Xeon Gold 6248,Reluctant,842.991,
1000,15345480,-1.52271661,0.0006109032,0,28.1317253516,Intel Xeon Gold 6248,Reluctant,850.7792,
1000,15446758,-1.49420812,0.0006070231,0,27.9530490776,Intel Xeon Gold 6248,Reluctant,845.6621,
1000,15509635,-1.43193255,0.0006173138,0,28.4269296303,Intel Xeon Gold 6248,Reluctant,865.8827,
1000,15570002,-1.47666425,0.0006089647,0,28.0424585912,Intel Xeon Gold 6248,Reluctant,847.8145,
1000,15709809,-1.44475459,0.0006096997,0,28.0763048996,Intel Xeon Gold 6248,Reluctant,851.9265,
1000,15755754,-1.46464091,0.0006034091,0,27.7866265488,Intel Xeon Gold 6248,Reluctant,844.06,
1000,15763085,-1.44124065,0.0006130806,0,28.2319933135,Intel Xeon Gold 6248,Reluctant,855.9626,
1000,15924209,-1.49342929,0.0006075602,0,27.97778221,Intel Xeon Gold 6248,Reluctant,847.6501,
1000,15981934,-1.45353137,0.0006129079,0,28.2240405822,Intel Xeon Gold 6248,Reluctant,856.7435,
1000,16164239,-1.45200973,0.0006034069,0,27.7865252401,Intel Xeon Gold 6248,Reluctant,839.0843,
1000,16173523,-1.47725759,0.0006073156,0,27.9665185269,Intel Xeon Gold 6248,Reluctant,847.5477,
1000,16248991,-1.46054406,0.0006160144,0,28.367093041,Intel Xeon Gold 6248,Reluctant,860.6526,
1000,16319112,-1.48342405,0.0006069433,0,27.9493743356,Intel Xeon Gold 6248,Reluctant,843.9604,
1000,16350340,-1.50104445,0.00061403,0,28.2757126131,Intel Xeon Gold 6248,Reluctant,856.8326,
1000,16516882,-1.48094396,0.0006144704,0,28.2959927686,Intel Xeon Gold 6248,Reluctant,857.9626,
1000,16577430,-1.47909801,0.0006144506,0,28.2950809905,Intel Xeon Gold 6248,Reluctant,857.4509,
1000,16600400,-1.46388713,0.0006126475,0,28.2120493187,Intel Xeon Gold 6248,Reluctant,860.2852,
1000,16609733,-1.49280983,0.0006037074,0,27.8003630846,Intel Xeon Gold 6248,Reluctant,842.7224,
1000,16657501,-1.47848442,0.0006119988,0,28.1821770734,Intel Xeon Gold 6248,Reluctant,851.579,
1000,16678332,-1.49294762,0.0006099252,0,28.0866890391,Intel Xeon Gold 6248,Reluctant,856.1217,
1000,16695257,-1.47603983,0.0006104547,0,28.111072196,Intel Xeon Gold 6248,Reluctant,852.4578,
2744,502033,-1.43782142,0.0012653242,0,58.2674192493,Intel Xeon Gold 6248,Reluctant,2340.3251,
2744,3210623,-1.46252979,0.0012666222,0,58.3271913695,Intel Xeon Gold 6248,Reluctant,2343.7801,
2744,4063355,-1.44055924,0.0012650502,0,58.2548017139,Intel Xeon Gold 6248,Reluctant,2346.8176,
2744,5105474,-1.41429468,0.0012572027,0,57.8934290534,Intel Xeon Gold 6248,Reluctant,2324.2704,
2744,7711527,-1.45211647,0.0012607525,0,58.0568952108,Intel Xeon Gold 6248,Reluctant,2338.0369,
2744,9551411,-1.44754874,0.0012679016,0,58.3861069709,Intel Xeon Gold 6248,Reluctant,2354.6464,
2744,9569658,-1.43905531,0.0012658191,0,58.290209097,Intel Xeon Gold 6248,Reluctant,2334.7688,
2744,11086240,-1.42183999,0.0012640596,0,58.209185179,Intel Xeon Gold 6248,Reluctant,2335.5233,
2744,14949383,-1.41046014,0.0012617148,0,58.1012085477,Intel Xeon Gold 6248,Reluctant,2346.0938,
2744,16095495,-1.43790236,0.0012549872,0,57.7914066094,Intel Xeon Gold 6248,Reluctant,2318.8408,
1000,110046,-1.65216,80.6425801039,1,80.6425801039,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=9, schedule=logT"
1000,228274,-1.64456,95.8555305004,1,95.8555305004,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,369954,-1.7295,103.602399874,1,103.602399874,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,418527,-1.68276,126.213620567,1,126.213620567,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,492757,-1.66257,142.251483583,0.9,284.502967167,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=17, schedule=logT"
1000,554682,-1.70255,111.215482593,0.9,222.430965185,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,624355,-1.72807,118.562962508,1,118.562962508,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,631654,-1.69768,179.974483514,1,179.974483514,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=22, schedule=logT"
1000,654105,-1.66439,110.972529149,0.9,221.945058298,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,658180,-1.72803,103.527679539,1,103.527679539,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,983552,-1.73856,88.1529388428,1,88.1529388428,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,984673,-1.70021,126.65703125,0.9,253.3140625,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,1010826,-1.70137,149.096176672,0.9,298.192353344,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=18, schedule=logT"
1000,1051560,-1.63919,118.558170176,0.9,237.116340351,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,1086364,-1.70278,95.8666459084,1,95.8666459084,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,1153328,-1.68096,118.479115319,0.9,236.958230639,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,1251908,-1.73153,88.357744956,1,88.357744956,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=10, schedule=logT"
1000,1430748,-1.69098,315.456870365,0.9,630.91374073,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=40, schedule=logT"
1000,1494266,-1.71234,186.775630116,1,186.775630116,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=23, schedule=logT"
1000,1526610,-1.69344,103.445350409,0.9,206.890700817,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,1575578,-1.68794,103.499683642,1,103.499683642,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,1631660,-1.68455,95.9680405378,1,95.9680405378,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,1730477,-1.64773,126.11263175,1,126.11263175,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=15, schedule=logT"
1000,1769991,-1.72066,97.7227451563,0.9,195.445490313,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,1791529,-1.70447,103.467758298,1,103.467758298,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,1914710,-1.67759,111.099852991,0.9,222.199705982,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,1958910,-1.72736,119.294877148,0.9,238.589754295,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=14, schedule=logT"
1000,2094269,-1.68269,110.943058276,1,110.943058276,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,2103206,-1.73526,111.092190313,1,111.092190313,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=13, schedule=logT"
1000,2254005,-1.68656,95.707769084,0.9,191.415538168,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,2261070,-1.67718,103.439388871,1,103.439388871,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=12, schedule=logT"
1000,2330819,-1.71491,97.1610811234,1,97.1610811234,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=11, schedule=logT"
1000,2471202,-1.6528,179.249614763,0.9,358.499229527,NVIDIA Tesla V100-SXM2-32G,Global Annealing,,"global_steps_per_temperature=5, MCS_per_global_steps=15, number_of_temperatures=22, schedule=logT"
