N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name
1400,2402011,-0.71852144,0.014612897,0.001,14.612897,Linux x86_64,Greedy
1400,2402014,-0.71980926,0.01416243,0.001,14.16243,Linux x86_64,Greedy
1400,2402017,-0.72357701,0.01453396,0.001,14.53396,Linux x86_64,Greedy
1400,2402020,-0.7195858,0.014327048,0.001,14.327048,Linux x86_64,Greedy
1400,2402023,-0.72296301,0.014816605,0.001,14.816605,Linux x86_64,Greedy
1400,2402026,-0.71618103,0.014369769,0.001,14.369769,Linux x86_64,Greedy
1400,2402029,-0.72175197,0.014256102,0.001,14.256102,Linux x86_64,Greedy
1600,2601732,-0.71760976,0.018764584,0.001,18.764584,Linux x86_64,Greedy
1600,2601735,-0.71863401,0.01851261,0.001,18.51261,Linux x86_64,Greedy
1600,2601738,-0.71838,0.018559183,0.001,18.559183,Linux x86_64,Greedy
1600,2601741,-0.72002417,0.01871246,0.001,18.71246,Linux x86_64,Greedy
1600,2601744,-0.71688112,0.018322813,0.001,18.322813,Linux x86_64,Greedy
1600,2601747,-0.71974415,0.018752895,0.001,18.752895,Linux x86_64,Greedy
1600,2601750,-0.73008285,0.01843287,0.001,18.43287,Linux x86_64,Greedy
1600,2601753,-0.72161102,0.018750687,0.001,18.750687,Linux x86_64,Greedy
1600,2601756,-0.7165887,0.018197415,0.001,18.197415,Linux x86_64,Greedy
1600,2601759,-0.72116415,0.018413827,0.001,18.413827,Linux x86_64,Greedy
1600,2601762,-0.72330714,0.018733197,0.001,18.733197,Linux x86_64,Greedy
1600,2601765,-0.72250391,0.018658109,0.001,18.658109,Linux x86_64,Greedy
1600,2601768,-0.72205503,0.018583016,0.001,18.583016,Linux x86_64,Greedy
1600,2601771,-0.71626855,0.018030191,0.001,18.030191,Linux x86_64,Greedy
1600,2601774,-0.71986015,0.018372342,0.001,18.372342,Linux x86_64,Greedy
1600,2601777,-0.72548572,0.018602026,0.001,18.602026,Linux x86_64,Greedy
1600,2601780,-0.72055268,0.019011217,0.001,19.011217,Linux x86_64,Greedy
1600,2601783,-0.72755222,0.017967475,0.001,17.967475,Linux x86_64,Greedy
1600,2601786,-0.72280784,0.018444056,0.001,18.444056,Linux x86_64,Greedy
1600,2601789,-0.71698296,0.018439581,0.001,18.439581,Linux x86_64,Greedy
1600,2601792,-0.72590561,0.018108799,0.001,18.108799,Linux x86_64,Greedy
1600,2601795,-0.71601897,0.018565627,0.001,18.565627,Linux x86_64,Greedy
1600,2601798,-0.71795998,0.018415526,0.001,18.415526,Linux x86_64,Greedy
1600,2601801,-0.71748674,0.018750528,0.001,18.750528,Linux x86_64,Greedy
1600,2601804,-0.71750551,0.018261858,0.001,18.261858,Linux x86_64,Greedy
1600,2601807,-0.7281958,0.018657745,0.001,18.657745,Linux x86_64,Greedy
1600,2601810,-0.72250672,0.018699925,0.001,18.699925,Linux x86_64,Greedy
1600,2601813,-0.71784677,0.018374493,0.001,18.374493,Linux x86_64,Greedy
1600,2601816,-0.72080939,0.018937413,0.001,18.937413,Linux x86_64,Greedy
1600,2601819,-0.72144405,0.01835871,0.001,18.35871,Linux x86_64,Greedy
1600,2601822,-0.72130579,0.018881016,0.001,18.881016,Linux x86_64,Greedy
1600,2601825,-0.71427515,0.019327505,0.001,19.327505,Linux x86_64,Greedy
1600,2601828,-0.71919901,0.018906163,0.001,18.906163,Linux x86_64,Greedy
1600,2601831,-0.72390918,0.019079308,0.001,19.079308,Linux x86_64,Greedy
1600,2601834,-0.72527086,0.018314328,0.001,18.314328,Linux x86_64,Greedy
1600,2601837,-0.72501476,0.018567679,0.001,18.567679,Linux x86_64,Greedy
1600,2601840,-0.71863354,0.018346288,0.001,18.346288,Linux x86_64,Greedy
1600,2601843,-0.72184955,0.018899569,0.001,18.899569,Linux x86_64,Greedy
1600,2601846,-0.72286448,0.018514716,0.001,18.514716,Linux x86_64,Greedy
1600,2601849,-0.71682896,0.018270522,0.001,18.270522,Linux x86_64,Greedy
1600,2601852,-0.71736569,0.01859948,0.001,18.59948,Linux x86_64,Greedy
1600,2601855,-0.72050292,0.018261485,0.001,18.261485,Linux x86_64,Greedy
1600,2601858,-0.71839671,0.018765466,0.001,18.765466,Linux x86_64,Greedy
1600,2601861,-0.72448565,0.0177881,0.001,17.7881,Linux x86_64,Greedy
1600,2601864,-0.71771688,0.018472095,0.001,18.472095,Linux x86_64,Greedy
1600,2601867,-0.72232575,0.018503573,0.001,18.503573,Linux x86_64,Greedy
1600,2601870,-0.71881948,0.019117048,0.001,19.117048,Linux x86_64,Greedy
1600,2601873,-0.72221846,0.018253438,0.001,18.253438,Linux x86_64,Greedy
1600,2601876,-0.72236443,0.018615426,0.001,18.615426,Linux x86_64,Greedy
1600,2601879,-0.7222389,0.018250045,0.001,18.250045,Linux x86_64,Greedy
1600,2601882,-0.71520156,0.018086763,0.001,18.086763,Linux x86_64,Greedy
1600,2601885,-0.72228292,0.018548122,0.001,18.548122,Linux x86_64,Greedy
1600,2601888,-0.72432303,0.018586889,0.001,18.586889,Linux x86_64,Greedy
1600,2601891,-0.72226924,0.018510961,0.001,18.510961,Linux x86_64,Greedy
1600,2601894,-0.72088006,0.018215573,0.001,18.215573,Linux x86_64,Greedy
1600,2601897,-0.72423169,0.018216411,0.001,18.216411,Linux x86_64,Greedy
1600,2601900,-0.72110157,0.01861592,0.001,18.61592,Linux x86_64,Greedy
1600,2601903,-0.72316983,0.018018063,0.001,18.018063,Linux x86_64,Greedy
1600,2601906,-0.72166766,0.01810488,0.001,18.10488,Linux x86_64,Greedy
1600,2601909,-0.71651513,0.018324805,0.001,18.324805,Linux x86_64,Greedy
1600,2601912,-0.71764054,0.018626923,0.001,18.626923,Linux x86_64,Greedy
1600,2601915,-0.72064615,0.018333976,0.001,18.333976,Linux x86_64,Greedy
1600,2601918,-0.72414989,0.018650407,0.001,18.650407,Linux x86_64,Greedy
1600,2601921,-0.71709628,0.018616925,0.001,18.616925,Linux x86_64,Greedy
1600,2601924,-0.72616489,0.018806375,0.001,18.806375,Linux x86_64,Greedy
1600,2601927,-0.72415319,0.018605919,0.001,18.605919,Linux x86_64,Greedy
1600,2601930,-0.72132574,0.018311949,0.001,18.311949,Linux x86_64,Greedy
1600,2601933,-0.72121142,0.018854652,0.001,18.854652,Linux x86_64,Greedy
1600,2601936,-0.72414948,0.018246572,0.001,18.246572,Linux x86_64,Greedy
1600,2601939,-0.71897238,0.018243201,0.001,18.243201,Linux x86_64,Greedy
1600,2601942,-0.72166848,0.018881706,0.001,18.881706,Linux x86_64,Greedy
1600,2601945,-0.72241297,0.018657578,0.001,18.657578,Linux x86_64,Greedy
1600,2601948,-0.72394595,0.018145434,0.001,18.145434,Linux x86_64,Greedy
1600,2601951,-0.72196413,0.018264833,0.001,18.264833,Linux x86_64,Greedy
1600,2601954,-0.72118288,0.018577284,0.001,18.577284,Linux x86_64,Greedy
1600,2601957,-0.72082128,0.018204153,0.001,18.204153,Linux x86_64,Greedy
1600,2601960,-0.71721483,0.018338414,0.001,18.338414,Linux x86_64,Greedy
1600,2601963,-0.71818523,0.018315879,0.001,18.315879,Linux x86_64,Greedy
1600,2601966,-0.71707608,0.018473467,0.001,18.473467,Linux x86_64,Greedy
1600,2601969,-0.72384282,0.018262204,0.001,18.262204,Linux x86_64,Greedy
1600,2601972,-0.723289,0.01869853,0.001,18.69853,Linux x86_64,Greedy
1600,2601975,-0.72081651,0.018900196,0.001,18.900196,Linux x86_64,Greedy
1600,2601978,-0.71431861,0.018602051,0.001,18.602051,Linux x86_64,Greedy
1600,2601981,-0.71795062,0.018402732,0.001,18.402732,Linux x86_64,Greedy
1600,2601984,-0.71754382,0.01842174,0.001,18.42174,Linux x86_64,Greedy
1600,2601987,-0.71452825,0.018795176,0.001,18.795176,Linux x86_64,Greedy
1600,2601990,-0.72090928,0.018756872,0.001,18.756872,Linux x86_64,Greedy
1600,2601993,-0.72966438,0.018479022,0.001,18.479022,Linux x86_64,Greedy
1600,2601996,-0.714809,0.018157199,0.001,18.157199,Linux x86_64,Greedy
1600,2601999,-0.72444349,0.018489178,0.001,18.489178,Linux x86_64,Greedy
1600,2602002,-0.71826433,0.019023297,0.001,19.023297,Linux x86_64,Greedy
1600,2602005,-0.71817622,0.018527826,0.001,18.527826,Linux x86_64,Greedy
1600,2602008,-0.72213014,0.018325867,0.001,18.325867,Linux x86_64,Greedy
1600,2602011,-0.72266759,0.018283819,0.001,18.283819,Linux x86_64,Greedy
1600,2602014,-0.7205935,0.018516783,0.001,18.516783,Linux x86_64,Greedy
1600,2602017,-0.71574441,0.018768242,0.001,18.768242,Linux x86_64,Greedy
1600,2602020,-0.71800834,0.018487479,0.001,18.487479,Linux x86_64,Greedy
1600,2602023,-0.71364687,0.018713602,0.001,18.713602,Linux x86_64,Greedy
1600,2602026,-0.71669874,0.018396527,0.001,18.396527,Linux x86_64,Greedy
1600,2602029,-0.72368506,0.018741637,0.001,18.741637,Linux x86_64,Greedy
2000,3001732,-0.72638696,0.030206068,0.001,30.206068,Linux x86_64,Greedy
2000,3001735,-0.71964373,0.02970799,0.001,29.70799,Linux x86_64,Greedy
2000,3001738,-0.71861491,0.029090933,0.001,29.090933,Linux x86_64,Greedy
2000,3001741,-0.71878065,0.028958423,0.001,28.958423,Linux x86_64,Greedy
2000,3001744,-0.72042665,0.029092498,0.001,29.092498,Linux x86_64,Greedy
2000,3001747,-0.72352236,0.028929119,0.001,28.929119,Linux x86_64,Greedy
2000,3001750,-0.72298861,0.029393219,0.001,29.393219,Linux x86_64,Greedy
2000,3001753,-0.71701899,0.028667345,0.001,28.667345,Linux x86_64,Greedy
2000,3001756,-0.71807826,0.02905083,0.001,29.05083,Linux x86_64,Greedy
2000,3001759,-0.71625644,0.029051574,0.001,29.051574,Linux x86_64,Greedy
2000,3001762,-0.72019321,0.028680836,0.001,28.680836,Linux x86_64,Greedy
2000,3001765,-0.71921743,0.02850804,0.001,28.50804,Linux x86_64,Greedy
2000,3001768,-0.72037395,0.028701018,0.001,28.701018,Linux x86_64,Greedy
2000,3001771,-0.72083224,0.029318418,0.001,29.318418,Linux x86_64,Greedy
2000,3001774,-0.72321374,0.029303351,0.001,29.303351,Linux x86_64,Greedy
2000,3001777,-0.72874215,0.029181768,0.001,29.181768,Linux x86_64,Greedy
2000,3001780,-0.7193082,0.028869879,0.001,28.869879,Linux x86_64,Greedy
2000,3001783,-0.71336846,0.028824406,0.001,28.824406,Linux x86_64,Greedy
2000,3001786,-0.72545662,0.029367677,0.001,29.367677,Linux x86_64,Greedy
2000,3001789,-0.71983802,0.028061219,0.001,28.061219,Linux x86_64,Greedy
2000,3001792,-0.71826971,0.028462001,0.001,28.462001,Linux x86_64,Greedy
2000,3001795,-0.7279542,0.028658885,0.001,28.658885,Linux x86_64,Greedy
2000,3001798,-0.72036548,0.02876748,0.001,28.76748,Linux x86_64,Greedy
2000,3001801,-0.71894247,0.029081557,0.001,29.081557,Linux x86_64,Greedy
2000,3001804,-0.71654455,0.028781963,0.001,28.781963,Linux x86_64,Greedy
2000,3001807,-0.7189764,0.028975892,0.001,28.975892,Linux x86_64,Greedy
2000,3001810,-0.71503909,0.028543295,0.001,28.543295,Linux x86_64,Greedy
2000,3001813,-0.71524106,0.028681625,0.001,28.681625,Linux x86_64,Greedy
2000,3001816,-0.71957522,0.028780552,0.001,28.780552,Linux x86_64,Greedy
2000,3001819,-0.72468894,0.028700145,0.001,28.700145,Linux x86_64,Greedy
2000,3001822,-0.71588763,0.029530631,0.001,29.530631,Linux x86_64,Greedy
2000,3001825,-0.72176877,0.029209381,0.001,29.209381,Linux x86_64,Greedy
2000,3001828,-0.71539116,0.02837089,0.001,28.37089,Linux x86_64,Greedy
2000,3001831,-0.71719496,0.028643701,0.001,28.643701,Linux x86_64,Greedy
2000,3001834,-0.71890427,0.028528744,0.001,28.528744,Linux x86_64,Greedy
2000,3001837,-0.71676625,0.028486977,0.001,28.486977,Linux x86_64,Greedy
2000,3001840,-0.71974187,0.029385474,0.001,29.385474,Linux x86_64,Greedy
2000,3001843,-0.72154572,0.028710301,0.001,28.710301,Linux x86_64,Greedy
2000,3001846,-0.7142933,0.029242805,0.001,29.242805,Linux x86_64,Greedy
2000,3001849,-0.72004205,0.02853514,0.001,28.53514,Linux x86_64,Greedy
2000,3001852,-0.71500251,0.028190147,0.001,28.190147,Linux x86_64,Greedy
2000,3001855,-0.71690666,0.028120159,0.001,28.120159,Linux x86_64,Greedy
2000,3001858,-0.72178611,0.028358011,0.001,28.358011,Linux x86_64,Greedy
2000,3001861,-0.72978208,0.028675152,0.001,28.675152,Linux x86_64,Greedy
2000,3001864,-0.7188489,0.028730673,0.001,28.730673,Linux x86_64,Greedy
2000,3001867,-0.71900658,0.028048935,0.001,28.048935,Linux x86_64,Greedy
2000,3001870,-0.72089331,0.028291091,0.001,28.291091,Linux x86_64,Greedy
2000,3001873,-0.7133584,0.02865893,0.001,28.65893,Linux x86_64,Greedy
2000,3001876,-0.71480838,0.028112895,0.001,28.112895,Linux x86_64,Greedy
2000,3001879,-0.71696003,0.027987909,0.001,27.987909,Linux x86_64,Greedy
2000,3001882,-0.71668788,0.028588147,0.001,28.588147,Linux x86_64,Greedy
2000,3001885,-0.71962469,0.028274701,0.001,28.274701,Linux x86_64,Greedy
2000,3001888,-0.71569918,0.027971602,0.001,27.971602,Linux x86_64,Greedy
2000,3001891,-0.72114725,0.028417785,0.001,28.417785,Linux x86_64,Greedy
2000,3001894,-0.71602219,0.028541518,0.001,28.541518,Linux x86_64,Greedy
2000,3001897,-0.71470425,0.028850194,0.001,28.850194,Linux x86_64,Greedy
2000,3001900,-0.72120822,0.028545226,0.001,28.545226,Linux x86_64,Greedy
2000,3001903,-0.71720023,0.028645413,0.001,28.645413,Linux x86_64,Greedy
2000,3001906,-0.71688924,0.028546173,0.001,28.546173,Linux x86_64,Greedy
2000,3001909,-0.7132065,0.028222138,0.001,28.222138,Linux x86_64,Greedy
2000,3001912,-0.71763886,0.028401592,0.001,28.401592,Linux x86_64,Greedy
2000,3001915,-0.71338692,0.028833222,0.001,28.833222,Linux x86_64,Greedy
2000,3001918,-0.72135502,0.028179512,0.001,28.179512,Linux x86_64,Greedy
2000,3001921,-0.720187,0.028189686,0.001,28.189686,Linux x86_64,Greedy
2000,3001924,-0.72044848,0.028701612,0.001,28.701612,Linux x86_64,Greedy
2000,3001927,-0.72018352,0.02811301,0.001,28.11301,Linux x86_64,Greedy
2000,3001930,-0.72076967,0.028160186,0.001,28.160186,Linux x86_64,Greedy
2000,3001933,-0.71942996,0.028022062,0.001,28.022062,Linux x86_64,Greedy
2000,3001936,-0.72050511,0.028306643,0.001,28.306643,Linux x86_64,Greedy
2000,3001939,-0.71141372,0.027816476,0.001,27.816476,Linux x86_64,Greedy
2000,3001942,-0.7212002,0.028284275,0.001,28.284275,Linux x86_64,Greedy
2000,3001945,-0.72608889,0.028354217,0.001,28.354217,Linux x86_64,Greedy
2000,3001948,-0.72164525,0.028252285,0.001,28.252285,Linux x86_64,Greedy
2000,3001951,-0.71459795,0.027890791,0.001,27.890791,Linux x86_64,Greedy
2000,3001954,-0.72375423,0.028317244,0.001,28.317244,Linux x86_64,Greedy
2000,3001957,-0.73061376,0.027971164,0.001,27.971164,Linux x86_64,Greedy
2000,3001960,-0.72722183,0.028159999,0.001,28.159999,Linux x86_64,Greedy
2000,3001963,-0.72324436,0.028318111,0.001,28.318111,Linux x86_64,Greedy
2000,3001966,-0.71877329,0.028418799,0.001,28.418799,Linux x86_64,Greedy
2000,3001969,-0.72278495,0.027488955,0.001,27.488955,Linux x86_64,Greedy
2000,3001972,-0.71820646,0.027359435,0.001,27.359435,Linux x86_64,Greedy
2000,3001975,-0.71768682,0.027850112,0.001,27.850112,Linux x86_64,Greedy
2000,3001978,-0.71520418,0.027564274,0.001,27.564274,Linux x86_64,Greedy
2000,3001981,-0.72234363,0.027726602,0.001,27.726602,Linux x86_64,Greedy
2000,3001984,-0.71794374,0.027451365,0.001,27.451365,Linux x86_64,Greedy
2000,3001987,-0.72707702,0.028083466,0.001,28.083466,Linux x86_64,Greedy
2000,3001990,-0.72021706,0.027732971,0.001,27.732971,Linux x86_64,Greedy
2000,3001993,-0.71692207,0.027791046,0.001,27.791046,Linux x86_64,Greedy
2000,3001996,-0.71564275,0.027224468,0.001,27.224468,Linux x86_64,Greedy
2000,3001999,-0.71309107,0.027866142,0.001,27.866142,Linux x86_64,Greedy
2000,3002002,-0.71960534,0.027908868,0.001,27.908868,Linux x86_64,Greedy
2000,3002005,-0.7160684,0.027651284,0.001,27.651284,Linux x86_64,Greedy
2000,3002008,-0.71844699,0.027332236,0.001,27.332236,Linux x86_64,Greedy
2000,3002011,-0.71626831,0.027856692,0.001,27.856692,Linux x86_64,Greedy
2000,3002014,-0.71959882,0.028072908,0.001,28.072908,Linux x86_64,Greedy
2000,3002017,-0.72079973,0.027670035,0.001,27.670035,Linux x86_64,Greedy
2000,3002020,-0.7182682,0.027901505,0.001,27.901505,Linux x86_64,Greedy
2000,3002023,-0.72556726,0.027733468,0.001,27.733468,Linux x86_64,Greedy
2000,3002026,-0.72111664,0.027370623,0.001,27.370623,Linux x86_64,Greedy
2000,3002029,-0.72729333,0.027536224,0.001,27.536224,Linux x86_64,Greedy
50,1051732,-0.66678365,0.001180645,0.003,0.393548333333,Linux x86_64,Random
50,1051735,-0.69177407,0.000967225,0.001,0.967225,Linux x86_64,Random
50,1051738,-0.68109184,0.001018047,0.001,1.018047,Linux x86_64,Random
50,1051741,-0.65971064,0.000803121,0.002,0.4015605,Linux x86_64,Random
50,1051744,-0.72038146,0.001284049,0.001,1.284049,Linux x86_64,Random
50,1051747,-0.7413249,0.000817509,0.001,0.817509,Linux x86_64,Random
50,1051750,-0.67751403,0.001155165,0.002,0.5775825,Linux x86_64,Random
50,1051753,-0.64243064,0.00106467,0.001,1.06467,Linux x86_64,Random
50,1051756,-0.68232806,0.00095041,0.003,0.316803333333,Linux x86_64,Random
50,1051759,-0.7733843,0.001060037,0.001,1.060037,Linux x86_64,Random
50,1051762,-0.74319947,0.000882998,0.002,0.441499,Linux x86_64,Random
50,1051765,-0.70464685,0.000880544,0.001,0.880544,Linux x86_64,Random
50,1051768,-0.66862685,0.000983207,0.001,0.983207,Linux x86_64,Random
50,1051771,-0.76888407,0.001198595,0.004,0.29964875,Linux x86_64,Random
50,1051774,-0.68299104,0.000911999,0.002,0.4559995,Linux x86_64,Random
50,1051777,-0.70669446,0.001212145,0.001,1.212145,Linux x86_64,Random
50,1051780,-0.74360885,0.000941249,0.001,0.941249,Linux x86_64,Random
50,1051783,-0.75693508,0.000896195,0.001,0.896195,Linux x86_64,Random
50,1051786,-0.68135925,0.001134636,0.001,1.134636,Linux x86_64,Random
50,1051789,-0.67632187,0.001079278,0.001,1.079278,Linux x86_64,Random
50,1051792,-0.67481346,0.00098205,0.001,0.98205,Linux x86_64,Random
50,1051795,-0.70228243,0.001080362,0.003,0.360120666667,Linux x86_64,Random
50,1051798,-0.66235702,0.0008713,0.002,0.43565,Linux x86_64,Random
50,1051801,-0.71790227,0.000876417,0.002,0.4382085,Linux x86_64,Random
50,1051804,-0.72637187,0.000874697,0.001,0.874697,Linux x86_64,Random
50,1051807,-0.67750688,0.000891652,0.001,0.891652,Linux x86_64,Random
50,1051810,-0.70251407,0.000864487,0.001,0.864487,Linux x86_64,Random
50,1051813,-0.66356966,0.00105375,0.001,1.05375,Linux x86_64,Random
50,1051816,-0.72162928,0.00097426,0.001,0.97426,Linux x86_64,Random
50,1051819,-0.69647804,0.001053726,0.004,0.2634315,Linux x86_64,Random
50,1051822,-0.69604987,0.000904107,0.001,0.904107,Linux x86_64,Random
50,1051825,-0.66074585,0.000848309,0.001,0.848309,Linux x86_64,Random
50,1051828,-0.65501966,0.000900662,0.001,0.900662,Linux x86_64,Random
50,1051831,-0.68945886,0.000815221,0.001,0.815221,Linux x86_64,Random
50,1051834,-0.70098387,0.000855622,0.001,0.855622,Linux x86_64,Random
50,1051837,-0.68416246,0.001038348,0.002,0.519174,Linux x86_64,Random
50,1051840,-0.69210409,0.001071024,0.001,1.071024,Linux x86_64,Random
50,1051843,-0.68688246,0.001173109,0.001,1.173109,Linux x86_64,Random
50,1051846,-0.68337166,0.001145678,0.001,1.145678,Linux x86_64,Random
50,1051849,-0.68133666,0.000723892,0.001,0.723892,Linux x86_64,Random
50,1051852,-0.69819426,0.001039861,0.003,0.346620333333,Linux x86_64,Random
50,1051855,-0.68380987,0.001037746,0.001,1.037746,Linux x86_64,Random
50,1051858,-0.67745486,0.000812715,0.001,0.812715,Linux x86_64,Random
50,1051861,-0.68880825,0.000742819,0.001,0.742819,Linux x86_64,Random
50,1051864,-0.71321929,0.001092121,0.001,1.092121,Linux x86_64,Random
50,1051867,-0.69006305,0.000947791,0.002,0.4738955,Linux x86_64,Random
50,1051870,-0.71284845,0.000786521,0.001,0.786521,Linux x86_64,Random
50,1051873,-0.67281484,0.000855017,0.001,0.855017,Linux x86_64,Random
50,1051876,-0.70808722,0.001087244,0.001,1.087244,Linux x86_64,Random
50,1051879,-0.7055677,0.001006112,0.001,1.006112,Linux x86_64,Random
50,1051882,-0.68820188,0.000957107,0.001,0.957107,Linux x86_64,Random
50,1051885,-0.7029252,0.000980274,0.003,0.326758,Linux x86_64,Random
50,1051888,-0.71621765,0.000815367,0.003,0.271789,Linux x86_64,Random
50,1051891,-0.70562386,0.000996201,0.003,0.332067,Linux x86_64,Random
50,1051894,-0.68382946,0.000808027,0.001,0.808027,Linux x86_64,Random
50,1051897,-0.67194846,0.00101138,0.001,1.01138,Linux x86_64,Random
50,1051900,-0.72562885,0.000842032,0.001,0.842032,Linux x86_64,Random
50,1051903,-0.67784167,0.000900324,0.001,0.900324,Linux x86_64,Random
50,1051906,-0.66721006,0.000833787,0.001,0.833787,Linux x86_64,Random
50,1051909,-0.66387707,0.001096456,0.001,1.096456,Linux x86_64,Random
50,1051912,-0.6775261,0.000877197,0.001,0.877197,Linux x86_64,Random
50,1051915,-0.71076247,0.000924786,0.002,0.462393,Linux x86_64,Random
50,1051918,-0.74306388,0.001032417,0.001,1.032417,Linux x86_64,Random
50,1051921,-0.67841325,0.000849861,0.002,0.4249305,Linux x86_64,Random
50,1051924,-0.66685227,0.001240962,0.001,1.240962,Linux x86_64,Random
50,1051927,-0.68721726,0.001059687,0.001,1.059687,Linux x86_64,Random
50,1051930,-0.66906047,0.001033898,0.002,0.516949,Linux x86_64,Random
50,1051933,-0.72364327,0.00086538,0.001,0.86538,Linux x86_64,Random
50,1051936,-0.66279847,0.00095046,0.001,0.95046,Linux x86_64,Random
50,1051939,-0.71504226,0.001022286,0.001,1.022286,Linux x86_64,Random
50,1051942,-0.75813487,0.001003161,0.001,1.003161,Linux x86_64,Random
50,1051945,-0.70466469,0.000852254,0.001,0.852254,Linux x86_64,Random
50,1051948,-0.70383813,0.00078964,0.001,0.78964,Linux x86_64,Random
50,1051951,-0.69874245,0.00096337,0.001,0.96337,Linux x86_64,Random
50,1051954,-0.72165629,0.00085158,0.001,0.85158,Linux x86_64,Random
50,1051957,-0.74203867,0.000830457,0.001,0.830457,Linux x86_64,Random
50,1051960,-0.71202847,0.00094749,0.001,0.94749,Linux x86_64,Random
50,1051963,-0.68614804,0.000918878,0.002,0.459439,Linux x86_64,Random
50,1051966,-0.67133584,0.000857983,0.002,0.4289915,Linux x86_64,Random
50,1051969,-0.71275345,0.000705591,0.001,0.705591,Linux x86_64,Random
50,1051972,-0.73796126,0.000973823,0.001,0.973823,Linux x86_64,Random
50,1051975,-0.86106389,0.001161421,0.001,1.161421,Linux x86_64,Random
50,1051978,-0.69254627,0.000739377,0.001,0.739377,Linux x86_64,Random
50,1051981,-0.69872346,0.001071103,0.002,0.5355515,Linux x86_64,Random
50,1051984,-0.72206625,0.000941675,0.003,0.313891666667,Linux x86_64,Random
50,1051987,-0.74627327,0.000785856,0.002,0.392928,Linux x86_64,Random
