seed,global_steps_per_temperature,MCS_per_global_steps,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
9692062,5,15,7,logT,10,-1.72334,0,65.6106728077,inf
9692062,5,15,8,logT,10,-1.72355,0,73.0866359711,inf
9692062,5,15,9,logT,10,-1.72393,0,80.6591556787,inf
9692062,5,15,10,logT,10,-1.72381,0,88.259112668,inf
9692062,5,15,11,logT,10,-1.72398,0.2,95.843157959,1977.98256308
9692062,5,15,12,logT,10,-1.72398,0.5,103.473024869,687.45989675
9692062,5,15,13,logT,10,-1.72398,0.9,110.990408039,221.980816078
9721192,5,15,4,logT,10,-1.6893,0,42.5479063511,inf
9721192,5,15,5,logT,10,-1.69538,0,50.1578305006,inf
9721192,5,15,6,logT,10,-1.69896,0,57.840209651,inf
9721192,5,15,7,logT,10,-1.70127,0,65.4530831814,inf
9721192,5,15,8,logT,10,-1.70138,0,73.0560106516,inf
9721192,5,15,9,logT,10,-1.7014,0,80.6250779629,inf
9721192,5,15,10,logT,10,-1.70144,0.4,88.1718718052,794.882747436
9721192,5,15,11,logT,10,-1.70144,1,95.8599045038,95.8599045038
9732497,5,15,4,logT,10,-1.71061,0,42.699259901,inf
9732497,5,15,5,logT,10,-1.71507,0,50.3261786938,inf
9732497,5,15,6,logT,10,-1.71866,0,57.9376569033,inf
9732497,5,15,7,logT,10,-1.72017,0,65.5021991491,inf
9732497,5,15,8,logT,10,-1.72027,0.1,73.1025245428,3195.21563124
9732497,5,15,9,logT,10,-1.72027,0.9,80.6710669994,161.342133999
9807541,5,15,4,logT,10,-1.67345,0,42.7380558014,inf
9807541,5,15,5,logT,10,-1.67828,0,50.3234119415,inf
9807541,5,15,6,logT,10,-1.68128,0,58.1926923513,inf
9807541,5,15,7,logT,10,-1.68297,0,65.5058516741,inf
9807541,5,15,8,logT,10,-1.68407,0,73.0463885307,inf
9807541,5,15,9,logT,10,-1.68462,0,80.6704563141,inf
9807541,5,15,10,logT,10,-1.68575,0.1,88.2223285675,3856.08246809
9807541,5,15,11,logT,10,-1.68533,0,95.8422617912,inf
9807541,5,15,12,logT,10,-1.68573,0,103.46039021,inf
9807541,5,15,13,logT,10,-1.68575,0.4,111.111348367,1001.68559488
9807541,5,15,14,logT,10,-1.68575,1,118.751953769,118.751953769
10016117,5,15,4,logT,10,-1.65702,0,42.6225483418,inf
10016117,5,15,5,logT,10,-1.6598,0,50.2583541632,inf
10016117,5,15,6,logT,10,-1.66309,0,57.8552485466,inf
10016117,5,15,7,logT,10,-1.66393,0,65.4203313828,inf
10016117,5,15,8,logT,10,-1.66449,0,73.0263144255,inf
10016117,5,15,9,logT,10,-1.66535,0.2,80.680481267,1665.05975518
10016117,5,15,10,logT,10,-1.66535,0.1,88.2181631565,3855.90040343
10016117,5,15,11,logT,10,-1.66535,0.4,95.7772530317,863.446408396
10016117,5,15,12,logT,10,-1.66535,0.8,103.470792937,296.066475801
10016117,5,15,13,logT,10,-1.66535,1,110.927487159,110.927487159
10289415,5,15,4,logT,10,-1.68038,0,42.7281926155,inf
10289415,5,15,5,logT,10,-1.68465,0,50.3541940451,inf
10289415,5,15,6,logT,10,-1.68789,0,58.0222667694,inf
10289415,5,15,7,logT,10,-1.68788,0,65.5564014196,inf
10289415,5,15,8,logT,10,-1.68886,0,73.2142057896,inf
10289415,5,15,9,logT,10,-1.68938,0,80.7476596355,inf
10289415,5,15,10,logT,10,-1.68941,0,88.3054260969,inf
10289415,5,15,11,logT,10,-1.68948,0.1,95.8808969736,4190.82846541
10289415,5,15,12,logT,10,-1.68948,0.9,103.398669243,206.797338486
10303962,5,15,4,logT,10,-1.68212,0,42.7193930864,inf
10303962,5,15,5,logT,10,-1.68325,0,50.3849060059,inf
10303962,5,15,6,logT,10,-1.68846,0,57.8669635057,inf
10303962,5,15,7,logT,10,-1.68786,0,65.4327204227,inf
10303962,5,15,8,logT,10,-1.6893,0,73.1002827406,inf
10303962,5,15,9,logT,10,-1.69031,0,80.7611206532,inf
10303962,5,15,10,logT,10,-1.69084,0,88.249978137,inf
10303962,5,15,11,logT,10,-1.6909,0,95.7126518726,inf
10303962,5,15,12,logT,10,-1.6909,0,103.474684834,inf
10303962,5,15,13,logT,10,-1.69095,0.3,111.079885793,1434.19600117
10303962,5,15,14,logT,10,-1.69095,0.9,118.53620429,237.072408581
10321011,5,15,4,logT,10,-1.75891,0,42.9412528515,inf
10321011,5,15,5,logT,10,-1.76211,0,50.6680784464,inf
10321011,5,15,6,logT,10,-1.76576,0,58.1114310026,inf
10321011,5,15,7,logT,10,-1.7659,0,66.1280740261,inf
10321011,5,15,8,logT,10,-1.76596,0.5,73.3740657091,487.48674063
10321011,5,15,9,logT,10,-1.76596,1,80.8772530794,80.8772530794
10492586,5,15,4,logT,10,-1.67363,0,43.9087800026,inf
10492586,5,15,5,logT,10,-1.67671,0,52.3508046389,inf
10492586,5,15,6,logT,10,-1.6777,0,59.3254707575,inf
10492586,5,15,7,logT,10,-1.67974,0,67.3292503357,inf
10492586,5,15,8,logT,10,-1.68064,0,74.5102959871,inf
10492586,5,15,9,logT,10,-1.68059,0,82.5861142159,inf
10492586,5,15,10,logT,10,-1.68087,0,90.1771337032,inf
10492586,5,15,11,logT,10,-1.68098,0.3,97.615250802,1260.34881432
10492586,5,15,12,logT,10,-1.68098,0.6,104.709314156,526.256781795
10492586,5,15,13,logT,10,-1.68098,0.9,112.627194905,225.254389811
10617787,5,15,4,logT,10,-1.65671,0,42.6678639412,inf
10617787,5,15,5,logT,10,-1.66133,0,50.3094980955,inf
10617787,5,15,6,logT,10,-1.66552,0,57.9924305677,inf
10617787,5,15,7,logT,10,-1.66593,0,65.4469284773,inf
10617787,5,15,8,logT,10,-1.66765,0,73.0808257341,inf
10617787,5,15,9,logT,10,-1.66792,0,80.476436615,inf
10617787,5,15,10,logT,10,-1.66787,0,88.0573727608,inf
10617787,5,15,11,logT,10,-1.668,0,95.7500850677,inf
10617787,5,15,12,logT,10,-1.6683,0.1,103.215564585,4511.41718307
10617787,5,15,13,logT,10,-1.6683,0.1,110.847404671,4844.9949205
10617787,5,15,14,logT,10,-1.6683,0.3,118.555882764,1530.72153218
10617787,5,15,15,logT,10,-1.6683,0.8,126.132465625,360.909523563
10617787,5,15,16,logT,10,-1.6683,1,133.741247654,133.741247654
10680741,5,15,4,logT,10,-1.64196,0,43.1251792192,inf
10680741,5,15,5,logT,10,-1.65082,0,50.607665062,inf
10680741,5,15,6,logT,10,-1.65286,0,58.5047355175,inf
10680741,5,15,7,logT,10,-1.65465,0,65.735020566,inf
10680741,5,15,8,logT,10,-1.65473,0,73.4372364283,inf
10680741,5,15,9,logT,10,-1.65506,0,81.0887480021,inf
10680741,5,15,10,logT,10,-1.65512,0.2,88.4209169149,1824.80456189
10680741,5,15,11,logT,10,-1.65512,0.5,96.4186960697,640.591950693
10680741,5,15,12,logT,10,-1.65512,1,103.584718847,103.584718847
10752963,5,15,4,logT,10,-1.72848,0,42.7361187696,inf
10752963,5,15,5,logT,10,-1.73594,0,50.3066500664,inf
10752963,5,15,6,logT,10,-1.73772,0,58.0646861315,inf
10752963,5,15,7,logT,10,-1.74018,0,65.4235946655,inf
10752963,5,15,8,logT,10,-1.74129,0,73.0906353235,inf
10752963,5,15,9,logT,10,-1.74056,0,80.6833316565,inf
10752963,5,15,10,logT,10,-1.74156,0,88.2260176182,inf
10752963,5,15,11,logT,10,-1.74173,0,95.836501503,inf
10752963,5,15,12,logT,10,-1.74174,0.2,103.313439822,2132.1520164
10752963,5,15,13,logT,10,-1.74174,0.7,110.834717822,423.940421455
10752963,5,15,14,logT,10,-1.74174,1,118.803592396,118.803592396
10759243,5,15,4,logT,10,-1.69043,0,42.7149470568,inf
10759243,5,15,5,logT,10,-1.69074,0,50.3331398487,inf
10759243,5,15,6,logT,10,-1.69486,0,57.99966259,inf
10759243,5,15,7,logT,10,-1.69623,0,65.5624627352,inf
10759243,5,15,8,logT,10,-1.69712,0,73.1358376503,inf
10759243,5,15,9,logT,10,-1.69756,0,80.7875507116,inf
10759243,5,15,10,logT,10,-1.69761,0.6,88.3586949587,444.080479636
10759243,5,15,11,logT,10,-1.69761,0.7,95.9411825895,366.972968228
10759243,5,15,12,logT,10,-1.69761,1,103.478011703,103.478011703
10785990,5,15,4,logT,10,-1.68069,0,42.7509073734,inf
10785990,5,15,5,logT,10,-1.68541,0,50.3659429312,inf
10785990,5,15,6,logT,10,-1.68919,0,57.8624348402,inf
10785990,5,15,7,logT,10,-1.69003,0,65.4958362341,inf
10785990,5,15,8,logT,10,-1.69204,0,73.1054656506,inf
10785990,5,15,9,logT,10,-1.69311,0,80.7486001968,inf
10785990,5,15,10,logT,10,-1.69331,0,88.3222221613,inf
10785990,5,15,11,logT,10,-1.69337,0,95.8494982481,inf
10785990,5,15,12,logT,10,-1.69339,0.3,103.345390987,1334.33290317
10785990,5,15,13,logT,10,-1.69339,0.8,110.896257973,317.313353319
10785990,5,15,14,logT,10,-1.69339,1,118.602913284,118.602913284
10873220,5,15,4,logT,10,-1.64166,0,42.6054895639,inf
10873220,5,15,5,logT,10,-1.64704,0,50.1625340939,inf
10873220,5,15,6,logT,10,-1.64895,0,57.7752803564,inf
10873220,5,15,7,logT,10,-1.65042,0,65.34167521,inf
10873220,5,15,8,logT,10,-1.65146,0,73.0031397104,inf
10873220,5,15,9,logT,10,-1.65245,0,80.5761539698,inf
10873220,5,15,10,logT,10,-1.65266,0,88.1203915119,inf
10873220,5,15,11,logT,10,-1.65266,0,95.7532916069,inf
10873220,5,15,12,logT,10,-1.65267,0.5,103.336374331,686.552010225
10873220,5,15,13,logT,10,-1.65267,0.8,110.923083377,317.390110273
10873220,5,15,14,logT,10,-1.65267,1,118.36980679,118.36980679
11037872,5,15,4,logT,10,-1.68772,0,42.6331169844,inf
11037872,5,15,5,logT,10,-1.69057,0,50.2865893364,inf
11037872,5,15,6,logT,10,-1.69397,0,57.882640028,inf
11037872,5,15,7,logT,10,-1.69346,0,65.415264082,inf
11037872,5,15,8,logT,10,-1.69407,0,72.9861962318,inf
11037872,5,15,9,logT,10,-1.69431,0,80.5353625059,inf
11037872,5,15,10,logT,10,-1.69437,0,88.2470963478,inf
11037872,5,15,11,logT,10,-1.69444,0.3,95.7488352776,1236.25079097
11037872,5,15,12,logT,10,-1.69444,0.3,103.381185842,1334.79506458
11037872,5,15,13,logT,10,-1.69444,1,110.978031945,110.978031945
11146941,5,15,4,logT,10,-1.64197,0,42.6730098248,inf
11146941,5,15,5,logT,10,-1.64765,0,50.2502643347,inf
11146941,5,15,6,logT,10,-1.6499,0,57.8778140783,inf
11146941,5,15,7,logT,10,-1.64966,0,65.4959589005,inf
11146941,5,15,8,logT,10,-1.65006,0,73.1248995066,inf
11146941,5,15,9,logT,10,-1.65168,0,80.6527190208,inf
11146941,5,15,10,logT,10,-1.6518,0,88.18152318,inf
11146941,5,15,11,logT,10,-1.65289,0,95.9182512045,inf
11146941,5,15,12,logT,10,-1.6525,0,103.495850539,inf
11146941,5,15,13,logT,10,-1.65283,0,111.155226684,inf
11146941,5,15,14,logT,10,-1.65302,0.2,118.718349862,2450.07396402
11146941,5,15,15,logT,10,-1.65302,0.7,126.389784265,483.438217389
11146941,5,15,16,logT,10,-1.65302,1,133.923591948,133.923591948
11182766,5,15,4,logT,10,-1.67916,0,42.4469821215,inf
11182766,5,15,5,logT,10,-1.68301,0,50.1503615856,inf
11182766,5,15,6,logT,10,-1.68342,0,57.804678607,inf
11182766,5,15,7,logT,10,-1.68562,0,65.3158599377,inf
11182766,5,15,8,logT,10,-1.68619,0,72.9488502502,inf
11182766,5,15,9,logT,10,-1.68632,0,80.483831811,inf
11182766,5,15,10,logT,10,-1.68636,0.3,88.0628181219,1137.01360693
11182766,5,15,11,logT,10,-1.68636,0.5,95.7180109024,635.936699207
11182766,5,15,12,logT,10,-1.68636,1,103.312283182,103.312283182
11251697,5,15,4,logT,10,-1.70278,0,42.6053404331,inf
11251697,5,15,5,logT,10,-1.70759,0,50.2691644192,inf
11251697,5,15,6,logT,10,-1.71196,0,57.9007241249,inf
11251697,5,15,7,logT,10,-1.71312,0,65.4108227491,inf
11251697,5,15,8,logT,10,-1.71554,0,73.024161005,inf
11251697,5,15,9,logT,10,-1.71581,0,80.6364658833,inf
11251697,5,15,10,logT,10,-1.7161,0.1,88.1884601831,3854.60212536
11251697,5,15,11,logT,10,-1.7161,0.4,95.861692214,864.207640384
11251697,5,15,12,logT,10,-1.7161,1,103.404603982,103.404603982
11371769,5,15,4,logT,10,-1.68651,0,43.2071877003,inf
11371769,5,15,5,logT,10,-1.6876,0,50.8960738659,inf
11371769,5,15,6,logT,10,-1.69058,0,58.2785265923,inf
11371769,5,15,7,logT,10,-1.69393,0,65.6935804129,inf
11371769,5,15,8,logT,10,-1.69432,0,73.4026366234,inf
11371769,5,15,9,logT,10,-1.69495,0,80.8826489687,inf
11371769,5,15,10,logT,10,-1.69463,0,88.9876725674,inf
11371769,5,15,11,logT,10,-1.69494,0,95.9069961548,inf
11371769,5,15,12,logT,10,-1.695,0,103.346780014,inf
11371769,5,15,13,logT,10,-1.69505,0.3,111.499538875,1439.61430682
11371769,5,15,14,logT,10,-1.69505,0.7,118.978420043,455.089908002
11371769,5,15,15,logT,10,-1.69505,0.9,126.477944112,252.955888224
11402525,5,15,4,logT,10,-1.69944,0,42.6796528578,inf
11402525,5,15,5,logT,10,-1.70763,0,50.0790977001,inf
11402525,5,15,6,logT,10,-1.70508,0,57.7380899429,inf
11402525,5,15,7,logT,10,-1.70694,0,65.3915198326,inf
11402525,5,15,8,logT,10,-1.70843,0,72.9833692551,inf
11402525,5,15,9,logT,10,-1.70922,0,80.7175385475,inf
11402525,5,15,10,logT,10,-1.70922,0,88.1376513481,inf
11402525,5,15,11,logT,10,-1.70928,0.1,95.7201903105,4183.80418758
11402525,5,15,12,logT,10,-1.70928,0.2,103.168906569,2129.16918215
11402525,5,15,13,logT,10,-1.70928,0.8,110.889670515,317.294504277
11402525,5,15,14,logT,10,-1.70928,1,118.408065557,118.408065557
11412292,5,15,4,logT,10,-1.69662,0,43.4080818176,inf
11412292,5,15,5,logT,10,-1.70489,0,51.5135114431,inf
11412292,5,15,6,logT,10,-1.70443,0,59.1710368633,inf
11412292,5,15,7,logT,10,-1.70632,0,66.7980828524,inf
11412292,5,15,8,logT,10,-1.7077,0,74.6397610188,inf
11412292,5,15,9,logT,10,-1.70811,0,82.0386217356,inf
11412292,5,15,10,logT,10,-1.70851,0,89.9658601761,inf
11412292,5,15,11,logT,10,-1.70872,0.1,97.5030730963,4261.73165974
11412292,5,15,12,logT,10,-1.70866,0,104.60980792,inf
11412292,5,15,13,logT,10,-1.70872,0.3,112.594136524,1453.74708667
11412292,5,15,14,logT,10,-1.70872,0.9,119.878688145,239.757376289
11503114,5,15,4,logT,10,-1.68158,0,42.7022678614,inf
11503114,5,15,5,logT,10,-1.68767,0,50.4067277431,inf
11503114,5,15,6,logT,10,-1.69071,0,57.8963293552,inf
11503114,5,15,7,logT,10,-1.69105,0,65.4551436663,inf
11503114,5,15,8,logT,10,-1.69149,0,73.177397418,inf
11503114,5,15,9,logT,10,-1.69155,0,80.6524751902,inf
11503114,5,15,10,logT,10,-1.69155,0,88.0644417763,inf
11503114,5,15,11,logT,10,-1.69167,0.3,95.7176144123,1235.84768613
11503114,5,15,12,logT,10,-1.69167,0.4,103.374626517,931.937878361
11503114,5,15,13,logT,10,-1.69167,1,111.150400329,111.150400329
11534681,5,15,4,logT,10,-1.70296,0,42.7646258593,inf
11534681,5,15,5,logT,10,-1.70889,0,50.4593700409,inf
11534681,5,15,6,logT,10,-1.71033,0,57.9897007704,inf
11534681,5,15,7,logT,10,-1.71037,0,65.6163467646,inf
11534681,5,15,8,logT,10,-1.71107,0.1,73.1849675894,3198.81910886
11534681,5,15,9,logT,10,-1.71107,0.6,80.7411866903,405.795772884
11534681,5,15,10,logT,10,-1.71107,1,88.4055504799,88.4055504799
11605451,5,15,4,logT,10,-1.66932,0,42.597053051,inf
11605451,5,15,5,logT,10,-1.67801,0,50.2196709394,inf
11605451,5,15,6,logT,10,-1.67763,0,57.7397474051,inf
11605451,5,15,7,logT,10,-1.68252,0,65.473302722,inf
11605451,5,15,8,logT,10,-1.68138,0,73.0712747335,inf
11605451,5,15,9,logT,10,-1.68276,0,80.6782702684,inf
11605451,5,15,10,logT,10,-1.68312,0.1,88.3033470392,3859.62367941
11605451,5,15,11,logT,10,-1.68312,0.5,95.9439865828,637.43804913
11605451,5,15,12,logT,10,-1.68312,0.6,103.345701766,519.403425209
11605451,5,15,13,logT,10,-1.68312,0.8,110.853751111,317.191726178
11605451,5,15,14,logT,10,-1.68312,1,118.633185315,118.633185315
11679033,5,15,4,logT,10,-1.65945,0,43.0957869053,inf
11679033,5,15,5,logT,10,-1.66111,0,50.7864877939,inf
11679033,5,15,6,logT,10,-1.66359,0,58.5034557343,inf
11679033,5,15,7,logT,10,-1.66379,0,65.9710283279,inf
11679033,5,15,8,logT,10,-1.6656,0,73.4551273823,inf
11679033,5,15,9,logT,10,-1.66653,0,81.3909145355,inf
11679033,5,15,10,logT,10,-1.66702,0,88.6824726105,inf
11679033,5,15,11,logT,10,-1.66707,0.2,96.4104910374,1989.69101427
11679033,5,15,12,logT,10,-1.66707,0.2,103.713577509,2140.40993886
11679033,5,15,13,logT,10,-1.66707,0.7,111.288042307,425.674377899
11679033,5,15,14,logT,10,-1.66707,1,119.391033435,119.391033435
11777311,5,15,4,logT,10,-1.68435,0,42.6777951717,inf
11777311,5,15,5,logT,10,-1.69059,0,50.3580238104,inf
11777311,5,15,6,logT,10,-1.69468,0,58.0248495817,inf
11777311,5,15,7,logT,10,-1.69509,0,65.60824368,inf
11777311,5,15,8,logT,10,-1.69605,0,73.181730628,inf
11777311,5,15,9,logT,10,-1.6965,0.1,80.8181562185,3532.45578935
11777311,5,15,10,logT,10,-1.69644,0,88.7846124887,inf
11777311,5,15,11,logT,10,-1.6965,0.4,95.9700325966,865.184345303
11777311,5,15,12,logT,10,-1.6965,0.7,103.414344931,395.557654099
11777311,5,15,13,logT,10,-1.6965,1,111.104805732,111.104805732
11802495,5,15,4,logT,10,-1.67891,0,42.5773698568,inf
11802495,5,15,5,logT,10,-1.68424,0,50.1341007948,inf
11802495,5,15,6,logT,10,-1.68499,0,57.7619054556,inf
11802495,5,15,7,logT,10,-1.68691,0,65.3415380001,inf
11802495,5,15,8,logT,10,-1.68827,0,72.9370392799,inf
11802495,5,15,9,logT,10,-1.68941,0,80.5629750252,inf
11802495,5,15,10,logT,10,-1.68966,0,88.1236895084,inf
11802495,5,15,11,logT,10,-1.68969,0,95.7128504753,inf
11802495,5,15,12,logT,10,-1.68968,0,103.381046796,inf
11802495,5,15,13,logT,10,-1.6898,0.5,111.049390316,737.796179222
11802495,5,15,14,logT,10,-1.6898,0.7,118.516205478,453.321947191
11802495,5,15,15,logT,10,-1.6898,0.8,126.041397023,360.648944136
11802495,5,15,16,logT,10,-1.6898,1,133.658132887,133.658132887
11915411,5,15,4,logT,10,-1.67114,0,42.6377812624,inf
11915411,5,15,5,logT,10,-1.67112,0,50.2016056061,inf
11915411,5,15,6,logT,10,-1.67767,0,57.7976979256,inf
11915411,5,15,7,logT,10,-1.67693,0,65.378441453,inf
11915411,5,15,8,logT,10,-1.67879,0,73.0644521713,inf
11915411,5,15,9,logT,10,-1.67951,0,80.5166903734,inf
11915411,5,15,10,logT,10,-1.68097,0.1,88.1979656696,3855.01759773
11915411,5,15,11,logT,10,-1.68097,0.1,95.7626512527,4185.66009977
11915411,5,15,12,logT,10,-1.68097,0.5,103.365487742,686.745435547
11915411,5,15,13,logT,10,-1.68097,1,110.955025935,110.955025935
11960737,5,15,4,logT,10,-1.6813,0,42.7977918863,inf
11960737,5,15,5,logT,10,-1.68441,0,50.4141803026,inf
11960737,5,15,6,logT,10,-1.68684,0,58.0361696243,inf
11960737,5,15,7,logT,10,-1.68963,0,65.6391631365,inf
11960737,5,15,8,logT,10,-1.69031,0,73.1419223547,inf
11960737,5,15,9,logT,10,-1.69121,0,80.7840048552,inf
11960737,5,15,10,logT,10,-1.6913,0.3,88.3380247593,1140.56690784
11960737,5,15,11,logT,10,-1.6913,1,95.9210282803,95.9210282803
12088959,5,15,4,logT,10,-1.68576,0,42.6771613359,inf
12088959,5,15,5,logT,10,-1.69317,0,50.2562237263,inf
12088959,5,15,6,logT,10,-1.69369,0,57.8914875269,inf
12088959,5,15,7,logT,10,-1.69541,0,65.4314487457,inf
12088959,5,15,8,logT,10,-1.6956,0,72.9895290375,inf
12088959,5,15,9,logT,10,-1.6955,0,80.5760314465,inf
12088959,5,15,10,logT,10,-1.69584,0.1,88.1521192074,3853.01370889
12088959,5,15,11,logT,10,-1.69584,0.2,95.7266098499,1975.5772779
12088959,5,15,12,logT,10,-1.69584,0.4,103.461186218,932.718227145
12088959,5,15,13,logT,10,-1.69584,0.8,110.908599544,317.348666911
12088959,5,15,14,logT,10,-1.69584,1,118.562190032,118.562190032
12238274,5,15,4,logT,10,-1.65847,0,42.7063586235,inf
12238274,5,15,5,logT,10,-1.66071,0,50.349771452,inf
12238274,5,15,6,logT,10,-1.66232,0,58.0421869278,inf
12238274,5,15,7,logT,10,-1.66465,0,65.4588317156,inf
12238274,5,15,8,logT,10,-1.66526,0,73.2031474113,inf
12238274,5,15,9,logT,10,-1.66568,0,80.6574344158,inf
12238274,5,15,10,logT,10,-1.66623,0.1,88.2939343452,3859.21226288
12238274,5,15,11,logT,10,-1.66619,0,96.0030753613,inf
12238274,5,15,12,logT,10,-1.66623,0.8,103.437741923,295.97190518
12238274,5,15,13,logT,10,-1.66623,0.9,111.093418002,222.186836004
12476934,5,15,4,logT,10,-1.70835,0,42.6690841675,inf
12476934,5,15,5,logT,10,-1.71338,0,50.4332456827,inf
12476934,5,15,6,logT,10,-1.71462,0,57.9031436443,inf
12476934,5,15,7,logT,10,-1.71485,0,65.5412998915,inf
12476934,5,15,8,logT,10,-1.71499,0.4,73.1419178963,659.385441863
12476934,5,15,9,logT,10,-1.71499,1,80.6455506086,80.6455506086
12520071,5,15,4,logT,10,-1.68004,0,42.6212753296,inf
12520071,5,15,5,logT,10,-1.68517,0,50.3455073595,inf
12520071,5,15,6,logT,10,-1.6857,0,57.9556772947,inf
12520071,5,15,7,logT,10,-1.68683,0,66.2703821182,inf
12520071,5,15,8,logT,10,-1.68866,0,73.0780069351,inf
12520071,5,15,9,logT,10,-1.68887,0,80.7215961695,inf
12520071,5,15,10,logT,10,-1.68933,0,88.3002114534,inf
12520071,5,15,11,logT,10,-1.68949,0.2,95.7247298717,1975.53847947
12520071,5,15,12,logT,10,-1.68949,0.2,103.364764309,2133.21123588
12520071,5,15,13,logT,10,-1.68949,0.4,110.933005047,1000.07780291
12520071,5,15,14,logT,10,-1.68949,0.9,118.566163898,237.132327795
12531925,5,15,4,logT,10,-1.67662,0,42.6829591751,inf
12531925,5,15,5,logT,10,-1.6852,0,50.290747118,inf
12531925,5,15,6,logT,10,-1.68432,0,57.8587435722,inf
12531925,5,15,7,logT,10,-1.68714,0,65.5092661619,inf
12531925,5,15,8,logT,10,-1.68724,0,73.0564672947,inf
12531925,5,15,9,logT,10,-1.68773,0,80.6352282047,inf
12531925,5,15,10,logT,10,-1.68784,0,88.2041931152,inf
12531925,5,15,11,logT,10,-1.68789,0,95.8417721748,inf
12531925,5,15,12,logT,10,-1.68796,0.2,103.442591858,2134.81741767
12531925,5,15,13,logT,10,-1.68796,0.7,111.036651611,424.712813873
12531925,5,15,14,logT,10,-1.68796,1,118.931951809,118.931951809
12600313,5,15,4,logT,10,-1.69439,0,43.5257511854,inf
12600313,5,15,5,logT,10,-1.7004,0,51.1582080126,inf
12600313,5,15,6,logT,10,-1.7011,0,59.4704985142,inf
12600313,5,15,7,logT,10,-1.70235,0,66.5014190674,inf
12600313,5,15,8,logT,10,-1.70316,0,74.08431108,inf
12600313,5,15,9,logT,10,-1.70364,0,81.8449856281,inf
12600313,5,15,10,logT,10,-1.70382,0,89.4516672611,inf
12600313,5,15,11,logT,10,-1.70384,1,96.9727757692,96.9727757692
12876033,5,15,4,logT,10,-1.68626,0,42.6888195276,inf
12876033,5,15,5,logT,10,-1.68867,0,50.2944031,inf
12876033,5,15,6,logT,10,-1.68936,0,57.8561584473,inf
12876033,5,15,7,logT,10,-1.69215,0,65.3756859541,inf
12876033,5,15,8,logT,10,-1.69297,0,72.9697685957,inf
12876033,5,15,9,logT,10,-1.69339,0,80.5122353077,inf
12876033,5,15,10,logT,10,-1.69418,0,88.0291462183,inf
12876033,5,15,11,logT,10,-1.69416,0,95.7498798609,inf
12876033,5,15,12,logT,10,-1.69402,0,103.22771132,inf
12876033,5,15,13,logT,10,-1.69459,0.1,110.839654517,4844.65617144
12876033,5,15,14,logT,10,-1.69459,0.6,118.540359259,595.769998871
12876033,5,15,15,logT,10,-1.69459,0.9,126.129522943,252.259045887
12948253,5,15,4,logT,10,-1.65222,0,42.6676884413,inf
12948253,5,15,5,logT,10,-1.65531,0,50.3371353626,inf
12948253,5,15,6,logT,10,-1.65917,0,57.9041238546,inf
12948253,5,15,7,logT,10,-1.66075,0,65.4885274649,inf
12948253,5,15,8,logT,10,-1.66048,0,72.9651029587,inf
12948253,5,15,9,logT,10,-1.66156,0,80.646094346,inf
12948253,5,15,10,logT,10,-1.66265,0,88.1915517569,inf
12948253,5,15,11,logT,10,-1.66333,0,95.699164319,inf
12948253,5,15,12,logT,10,-1.66331,0,103.369491339,inf
12948253,5,15,13,logT,10,-1.6636,0.1,111.020899296,4852.5781434
12948253,5,15,14,logT,10,-1.6636,0.1,118.551671028,5181.73831543
12948253,5,15,15,logT,10,-1.6636,0.6,125.985691166,633.189367344
12948253,5,15,16,logT,10,-1.6636,0.8,133.665628648,382.464563053
12948253,5,15,17,logT,10,-1.6636,1,141.25856185,141.25856185
13046662,5,15,4,logT,10,-1.72854,0,42.7245789528,inf
13046662,5,15,5,logT,10,-1.73436,0,50.3345283747,inf
13046662,5,15,6,logT,10,-1.73627,0,57.9801441908,inf
13046662,5,15,7,logT,10,-1.73707,0,65.5650871992,inf
13046662,5,15,8,logT,10,-1.73788,0,73.0355028391,inf
13046662,5,15,9,logT,10,-1.73876,0.1,80.6435886621,3524.82567003
13046662,5,15,10,logT,10,-1.73876,0.1,88.2077607393,3855.4457274
13046662,5,15,11,logT,10,-1.73876,0.3,95.8623603821,1237.71655815
13046662,5,15,12,logT,10,-1.73876,0.9,103.335862398,206.671724796
13183385,5,15,4,logT,10,-1.6627,0,42.607995677,inf
13183385,5,15,5,logT,10,-1.66677,0,50.2895838976,inf
13183385,5,15,6,logT,10,-1.66819,0,57.9096722364,inf
13183385,5,15,7,logT,10,-1.66856,0,65.4026268244,inf
13183385,5,15,8,logT,10,-1.6689,0,73.013547349,inf
13183385,5,15,9,logT,10,-1.66908,0.1,80.5887668133,3522.42947879
13183385,5,15,10,logT,10,-1.66908,0.3,88.5060416698,1142.73624011
13183385,5,15,11,logT,10,-1.66908,0.7,95.7403584242,366.204820098
13183385,5,15,12,logT,10,-1.66908,0.9,103.246575475,206.493150949
13232651,5,15,4,logT,10,-1.64063,0,42.6888581514,inf
13232651,5,15,5,logT,10,-1.65022,0,50.3934274673,inf
13232651,5,15,6,logT,10,-1.64968,0,57.9887722492,inf
13232651,5,15,7,logT,10,-1.65239,0,65.4554691076,inf
13232651,5,15,8,logT,10,-1.65279,0,73.1790235996,inf
13232651,5,15,9,logT,10,-1.6533,0,80.6294445753,inf
13232651,5,15,10,logT,10,-1.65339,0,88.2282107353,inf
13232651,5,15,11,logT,10,-1.65347,0.2,95.7219311953,1975.48072122
