seed,MCS_per_temperature,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
5719349,10,250,logT,10,-1.66567,0.7,138.293672705,528.970335677
5719349,10,260,logT,10,-1.66567,0.5,143.842879152,955.671403011
5719349,10,270,logT,10,-1.66567,0.7,149.394267464,571.429872842
5719349,10,280,logT,10,-1.66567,0.1,154.952710462,6772.7800875
5719349,10,290,logT,10,-1.66567,0.3,160.5076267,2072.37696302
5719349,10,300,logT,10,-1.66567,0.3,166.067995834,2144.16907119
5719349,10,310,logT,10,-1.66567,0.6,171.618085027,862.532448544
5719349,10,320,logT,10,-1.66567,0.6,177.172177076,890.446666409
5719349,10,330,logT,10,-1.66567,0.5,182.728238821,1214.02014054
5719349,10,340,logT,10,-1.66567,0.2,188.247234678,3884.99039129
5719349,10,350,logT,10,-1.66567,0.4,193.824106836,1747.35361071
5719349,10,360,logT,10,-1.66567,0.2,199.393216324,4115.01784253
5719349,10,370,logT,10,-1.66567,0.3,204.95069139,2646.19881387
5719349,10,380,logT,10,-1.66567,0.5,210.498024726,1398.51860451
5719349,10,390,logT,10,-1.66567,0.3,216.040072894,2789.37817073
5719349,10,400,logT,10,-1.66567,0.3,221.605954838,2861.24145696
5719349,10,410,logT,10,-1.66567,0.5,227.161893845,1509.2309545
5719349,10,420,logT,10,-1.66567,0.5,232.709065962,1546.08556831
5719349,10,430,logT,10,-1.66567,0.3,238.266722751,3076.35517036
5719349,10,440,logT,10,-1.66567,0.4,243.826804018,2198.1354814
5719349,10,450,logT,10,-1.66567,0.2,249.374907756,5146.5251116
5719349,10,460,logT,10,-1.66567,0.1,254.934678793,11142.8610122
5719349,10,470,logT,10,-1.66567,0.4,260.483579731,2348.29883136
5719349,10,480,logT,10,-1.66567,0.1,266.036014247,11628.0858494
5719349,10,490,logT,10,-1.66567,0.1,271.587966824,11870.7544271
5719349,10,500,logT,10,-1.66567,0.5,277.141022253,1841.28509614
5719349,10,510,logT,10,-1.66567,0.5,282.699039745,1878.21176506
5719349,10,520,logT,10,-1.66567,0.4,288.248187304,2598.60096396
5719349,10,530,logT,10,-1.66567,0.5,293.805952501,1952.00449612
5719349,10,540,logT,10,-1.66567,0.4,299.36264832,2698.79950947
5719349,10,550,logT,10,-1.66567,0.6,304.928634095,1532.53569609
5719349,10,560,logT,10,-1.66567,0.3,310.472077703,4008.62684671
5719349,10,570,logT,10,-1.66567,0.4,316.030118537,2849.05927199
5719349,10,580,logT,10,-1.66567,0.6,321.553549838,1616.09058064
5719349,10,590,logT,10,-1.66567,0.5,327.132832193,2173.42349205
5719349,10,600,logT,10,-1.66567,0.6,332.69423399,1672.08235784
5719349,10,610,logT,10,-1.66567,0.4,338.252336097,3049.39592116
5719349,10,620,logT,10,-1.66567,0.2,343.806157565,7095.36913459
5719349,10,630,logT,10,-1.66567,0.3,349.364607549,4510.78356376
5719349,10,640,logT,10,-1.66567,0.3,354.817337775,4581.18590375
5719349,10,650,logT,10,-1.66567,0.6,360.445018935,1811.55456139
5719349,10,660,logT,10,-1.66567,0.3,366.022562933,4725.8609635
5719349,10,670,logT,10,-1.66567,0.6,371.556488967,1867.39951184
5719349,10,680,logT,10,-1.66567,0.3,377.106920958,4868.97546025
5719349,10,690,logT,10,-1.66567,0.5,382.627000237,2542.1187639
5719349,10,700,logT,10,-1.66567,0.2,388.240432739,8012.39047831
5719349,10,710,logT,10,-1.66567,0.4,393.757773519,3549.7858266
5719349,10,720,logT,10,-1.66567,0.3,399.22051878,5154.49280069
5719349,10,730,logT,10,-1.66567,0.4,404.853994131,3649.8199321
5719349,10,740,logT,10,-1.66567,0.3,410.450138164,5299.48282386
5719349,10,750,logT,10,-1.66567,0.3,416.018273926,5371.37521002
5719349,10,760,logT,10,-1.66567,0.7,421.554318333,1612.43623742
5719349,10,770,logT,10,-1.66567,0.4,427.105920982,3850.42441502
5719349,10,780,logT,10,-1.66567,0.4,432.66717701,3900.55997843
5719349,10,790,logT,10,-1.66567,0.5,438.21564672,2911.44173692
5719349,10,800,logT,10,-1.66567,0.6,443.770673704,2230.33956895
5719349,10,810,logT,10,-1.66567,0.5,449.318927073,2985.21033482
5719349,10,820,logT,10,-1.66567,0.7,454.872288942,1739.87676129
5719349,10,830,logT,10,-1.66567,0.5,460.388637614,3058.75589972
5719349,10,840,logT,10,-1.66567,0.6,465.903716159,2341.57765495
5719349,10,850,logT,10,-1.66567,0.2,471.497814727,9730.63154346
5719349,10,860,logT,10,-1.66567,0.5,477.07595892,3169.62406266
5719349,10,870,logT,10,-1.66567,0.5,482.630683446,3206.52885359
5719349,10,880,logT,10,-1.66567,0.6,488.185635495,2453.56397877
5719349,10,890,logT,10,-1.66567,0.6,493.725043488,2481.40439628
5719349,10,900,logT,10,-1.66567,0.4,499.297065091,4501.23848752
5719349,10,910,logT,10,-1.66567,0.3,504.853779864,6518.36529261
5719349,10,920,logT,10,-1.66567,0.4,510.404626226,4601.37482955
5719349,10,930,logT,10,-1.66567,0.5,515.960295606,3427.96600364
5719349,10,940,logT,10,-1.66567,0.1,521.48997283,22793.6439014
5719349,10,950,logT,10,-1.66567,0.2,527.076393986,10877.6457174
5719349,10,960,logT,10,-1.66567,0.3,532.601055312,6876.62125594
5719349,10,970,logT,10,-1.66567,0.4,538.15251565,4851.52624552
5719349,10,980,logT,10,-1.66567,0.4,543.693739343,4901.48121441
5719349,10,990,logT,10,-1.66526,0,549.246580625,inf
5719349,10,1000,logT,10,-1.66567,0.7,554.769699812,2121.98221794
5913160,10,10,logT,10,-1.67123,0,4.99570271969,inf
5913160,10,15,logT,10,-1.67485,0,7.77030246258,inf
5913160,10,20,logT,10,-1.67523,0.2,10.5473006964,217.67205202
5913160,10,25,logT,10,-1.67523,0.3,13.3244797707,172.037587799
5913160,10,30,logT,10,-1.67523,0.6,16.1017856359,80.9256937481
5913160,10,35,logT,10,-1.67523,0.6,18.8780087948,94.8786670523
5913160,10,40,logT,10,-1.67523,0.5,21.6528601408,143.858488873
5913160,10,45,logT,10,-1.67523,0.9,24.4285716295,48.857143259
5918224,10,10,logT,10,-1.64547,0,5.00003273487,inf
5918224,10,15,logT,10,-1.6477,0.1,7.78038752079,340.070551311
5918224,10,20,logT,10,-1.64755,0,10.5628494978,inf
5918224,10,25,logT,10,-1.6477,0.3,13.3409832239,172.250670361
5918224,10,30,logT,10,-1.6477,0.7,16.1108833551,61.6237837187
5918224,10,35,logT,10,-1.6477,0.7,18.8822970629,72.2243817838
5918224,10,40,logT,10,-1.6477,1,21.6697412968,21.6697412968
5920270,10,10,logT,10,-1.70561,0,4.99364695549,inf
5920270,10,15,logT,10,-1.70915,0,7.7723897934,inf
5920270,10,20,logT,10,-1.71192,0.5,10.549613452,70.0901146325
5920270,10,25,logT,10,-1.71192,0.9,13.3396976471,26.6793952942
6007986,10,10,logT,10,-1.66646,0,4.99983329773,inf
6007986,10,15,logT,10,-1.67048,0,7.77951552868,inf
6007986,10,20,logT,10,-1.67091,0,10.5591064692,inf
6007986,10,25,logT,10,-1.67094,0.2,13.3397970915,275.302761344
6007986,10,30,logT,10,-1.67094,0.4,16.1192091227,145.317105916
6007986,10,35,logT,10,-1.67094,0.7,18.8996231556,72.2906537173
6007986,10,40,logT,10,-1.67094,0.7,21.677452755,82.9157924304
6007986,10,45,logT,10,-1.67094,1,24.4573694468,24.4573694468
6145844,10,10,logT,10,-1.65959,0,5.00055735111,inf
6145844,10,15,logT,10,-1.66237,0,7.7816767931,inf
6145844,10,20,logT,10,-1.66328,0,10.5621578217,inf
6145844,10,25,logT,10,-1.66564,0,13.3431150436,inf
6145844,10,30,logT,10,-1.66589,0.4,16.1233843088,145.35474585
6145844,10,35,logT,10,-1.66589,0.1,18.9029289484,826.222273852
6145844,10,40,logT,10,-1.66589,0.6,21.6810738087,108.966544385
6145844,10,45,logT,10,-1.66589,0.8,24.462487936,69.9958160844
6145844,10,50,logT,10,-1.66589,0.8,27.240660429,77.9451486044
6145844,10,55,logT,10,-1.66589,0.7,30.0227231026,114.836272744
6145844,10,60,logT,10,-1.66589,1,32.8016863823,32.8016863823
6163735,10,10,logT,10,-1.69451,0,4.99792842865,inf
6163735,10,15,logT,10,-1.69688,0,7.77773888111,inf
6163735,10,20,logT,10,-1.69796,0.1,10.5572468996,461.443438888
6163735,10,25,logT,10,-1.69796,0.6,13.3359756708,67.025055939
6163735,10,30,logT,10,-1.69796,0.8,16.1156337738,46.1125189174
6163735,10,35,logT,10,-1.69796,1,18.893323946,18.893323946
6391497,10,10,logT,10,-1.73111,0,4.99889605045,inf
6391497,10,15,logT,10,-1.73133,0.8,7.77072889805,22.2347993472
6391497,10,20,logT,10,-1.73133,0.9,10.5592924356,21.1185848713
6397791,10,10,logT,10,-1.71468,0,4.99623401165,inf
6397791,10,15,logT,10,-1.71706,0,7.77480239868,inf
6397791,10,20,logT,10,-1.71917,0,10.5533860445,inf
6397791,10,25,logT,10,-1.72007,0.1,13.331205225,582.689525218
6397791,10,30,logT,10,-1.72007,0.3,16.1106200695,208.010538679
6397791,10,35,logT,10,-1.72007,0.6,18.8875108719,94.9264233818
6397791,10,40,logT,10,-1.72007,0.4,21.6645926714,195.309576537
6397791,10,45,logT,10,-1.72007,0.9,24.4399534702,48.8799069405
6582535,10,10,logT,10,-1.69448,0,4.99944968224,inf
6582535,10,15,logT,10,-1.7002,0.1,7.77943525314,340.028928939
6582535,10,20,logT,10,-1.7002,0.3,10.5604899406,136.350630316
6582535,10,25,logT,10,-1.7002,0.7,13.341710186,51.0317556658
6582535,10,30,logT,10,-1.7002,1,16.1216944456,16.1216944456
6616820,10,10,logT,10,-1.68665,0,4.9947707653,inf
6616820,10,15,logT,10,-1.68809,0.3,7.77100241184,100.334462037
6616820,10,20,logT,10,-1.68809,0.3,10.5479224443,136.188366439
6616820,10,25,logT,10,-1.68809,0.9,13.3247062683,26.6494125366
6667235,10,10,logT,10,-1.72921,0,4.99564912319,inf
6667235,10,15,logT,10,-1.7315,0,7.77079656124,inf
6667235,10,20,logT,10,-1.73309,0.1,10.5483082294,461.052741319
6667235,10,25,logT,10,-1.73309,0.2,13.3295120478,275.090501673
6667235,10,30,logT,10,-1.73309,0.1,16.1136448622,704.306318582
6667235,10,35,logT,10,-1.73309,0.6,18.8979004383,94.9786401291
6667235,10,40,logT,10,-1.73309,0.6,21.6756809235,108.939440373
6667235,10,45,logT,10,-1.73309,1,24.4534301281,24.4534301281
6774234,10,10,logT,10,-1.69189,0,4.99798779488,inf
6774234,10,15,logT,10,-1.69408,0.1,7.77291274071,339.743838461
6774234,10,20,logT,10,-1.69385,0,10.5560063839,inf
6774234,10,25,logT,10,-1.69408,0.3,13.3346464872,172.168854267
6774234,10,30,logT,10,-1.69408,0.6,16.1144291639,80.9892386428
6774234,10,35,logT,10,-1.69408,0.8,18.892639637,54.0585132975
6774234,10,40,logT,10,-1.69408,1,21.670795083,21.670795083
6857733,10,10,logT,10,-1.70293,0,4.99946143627,inf
6857733,10,15,logT,10,-1.70718,0,7.78043880463,inf
6857733,10,20,logT,10,-1.70857,0.2,10.5595784903,217.925437475
6857733,10,25,logT,10,-1.70857,0.7,13.3403763533,51.0266537842
6857733,10,30,logT,10,-1.70857,0.9,16.1207979918,32.2415959835
6893474,10,10,logT,29,-1.70837,0,4.99722698639,inf
6893474,10,15,logT,20,-1.71062,0.05,7.773293221,697.895087763
6893474,10,20,logT,19,-1.71062,0.210526,10.5518765951,205.564696853
6893474,10,25,logT,10,-1.71062,0.7,13.328918457,50.9828275765
6893474,10,30,logT,10,-1.71062,0.8,16.1084709167,46.092023454
6893474,10,35,logT,10,-1.71062,1,18.8862775803,18.8862775803
6998119,10,10,logT,19,-1.71304,0,4.99493356755,inf
6998119,10,15,logT,10,-1.71608,0.3,7.76975286007,100.318328584
6998119,10,20,logT,10,-1.71608,0.4,10.5467883587,95.0808907143
6998119,10,25,logT,10,-1.71608,0.9,13.3231946707,26.6463893414
7165636,10,10,logT,19,-1.64789,0,4.99886202812,inf
7165636,10,15,logT,10,-1.65372,0,7.77721004486,inf
7165636,10,20,logT,10,-1.6541,0,10.5570219517,inf
7165636,10,25,logT,10,-1.65415,0.4,13.3355538368,120.222032893
7165636,10,30,logT,10,-1.65415,0.6,16.1133497477,80.9838136227
7165636,10,35,logT,10,-1.65415,1,18.8927669048,18.8927669048
7276912,10,10,logT,19,-1.68899,0,5.00157392652,inf
7276912,10,15,logT,10,-1.68996,0.1,7.78191871643,340.137477868
7276912,10,20,logT,10,-1.68996,0.7,10.5626138926,40.401771875
7276912,10,25,logT,10,-1.68996,0.9,13.3424813747,26.6849627495
7296639,10,10,logT,19,-1.67485,0,4.99763261644,inf
7296639,10,15,logT,10,-1.6752,0,7.77327203751,inf
7296639,10,20,logT,10,-1.67606,0.4,10.5602960348,95.2026644556
7296639,10,25,logT,10,-1.67606,0.5,13.3396654606,88.6268189398
7296639,10,30,logT,10,-1.67606,0.9,16.1184573889,32.2369147778
7308676,10,10,logT,19,-1.70606,0,4.99745370212,inf
7308676,10,15,logT,10,-1.70904,0.4,7.78003880978,70.1382254642
7308676,10,20,logT,10,-1.70904,1,10.5602306128,10.5602306128
7388150,10,10,logT,19,-1.71065,0,5.00256082886,inf
7388150,10,15,logT,10,-1.71296,0,7.78493859768,inf
7388150,10,20,logT,10,-1.7134,0,10.5665853024,inf
7388150,10,25,logT,10,-1.71376,0.2,13.3470732689,275.452924927
7388150,10,30,logT,10,-1.71376,0.1,16.1297085762,705.008442489
7388150,10,35,logT,10,-1.71376,0.4,18.91124506,170.487731778
7388150,10,40,logT,10,-1.71376,0.6,21.6932551622,109.027766445
7388150,10,45,logT,10,-1.71376,0.7,24.4734658003,93.6104824348
7388150,10,50,logT,10,-1.71376,0.8,27.2552066565,77.9867704977
7388150,10,55,logT,10,-1.71376,0.8,29.9994256496,85.8389500652
7388150,10,60,logT,10,-1.71376,0.8,32.7900741577,93.8239808699
7388150,10,65,logT,10,-1.71376,1,35.5729618311,35.5729618311
7408152,10,10,logT,10,-1.69399,0,4.99933097363,inf
7408152,10,15,logT,10,-1.70251,0,7.77877967358,inf
7408152,10,20,logT,10,-1.70466,0,10.5569831848,inf
7408152,10,25,logT,10,-1.70551,0.3,13.3371124268,172.20069298
7408152,10,30,logT,10,-1.70551,0.5,16.1155786514,107.069586975
7408152,10,35,logT,10,-1.70551,0.8,18.8958638191,54.0677388211
7408152,10,40,logT,10,-1.70551,0.9,21.6757790565,43.3515581131
7429274,10,10,logT,10,-1.698,0,4.99928367138,inf
7429274,10,15,logT,10,-1.70107,0.7,7.78183345795,29.7653462803
7429274,10,20,logT,10,-1.70107,0.8,10.5633060217,30.225348602
7429274,10,25,logT,10,-1.70107,1,13.3451290369,13.3451290369
7778359,10,10,logT,10,-1.73268,0,5.0011610508,inf
7778359,10,15,logT,10,-1.73538,0.3,7.77436654568,100.37789769
7778359,10,20,logT,10,-1.73538,0.8,10.5470499277,30.1788341768
7778359,10,25,logT,10,-1.73538,1,13.3238623619,13.3238623619
7923692,10,10,logT,10,-1.65626,0,4.99787385464,inf
7923692,10,15,logT,10,-1.65815,0.2,7.77530324459,160.464393787
7923692,10,20,logT,10,-1.65815,0.9,10.5536526918,21.1073053837
7981098,10,10,logT,10,-1.72703,0,5.0000972271,inf
7981098,10,15,logT,10,-1.73171,0,7.78041305542,inf
7981098,10,20,logT,10,-1.73161,0,10.5604239702,inf
7981098,10,25,logT,10,-1.73222,0.4,13.341242075,120.273313219
7981098,10,30,logT,10,-1.73222,0.5,16.1222640514,107.114003811
7981098,10,35,logT,10,-1.73222,0.7,18.9019743204,72.2996468723
7981098,10,40,logT,10,-1.73222,0.8,21.6805541754,62.0357212495
7981098,10,45,logT,10,-1.73222,1,24.4602940798,24.4602940798
8085727,10,10,logT,10,-1.70147,0,4.99413514137,inf
8085727,10,15,logT,10,-1.70714,0,7.77015018463,inf
8085727,10,20,logT,10,-1.70976,0.1,10.5467289925,460.983714939
8085727,10,25,logT,10,-1.70952,0,13.323630929,inf
8085727,10,30,logT,10,-1.70976,0.5,16.1001105309,106.966819006
8085727,10,35,logT,10,-1.70976,0.7,18.8763426304,72.2016062071
8085727,10,40,logT,10,-1.70976,1,21.6525068521,21.6525068521
8111176,10,10,logT,10,-1.68805,0,4.99669337273,inf
8111176,10,15,logT,10,-1.6918,0,7.77237570286,inf
8111176,10,20,logT,10,-1.69536,0,10.5511679173,inf
8111176,10,25,logT,10,-1.69492,0,13.329255724,inf
8111176,10,30,logT,10,-1.69573,0.1,16.1089075089,704.099255071
8111176,10,35,logT,10,-1.69573,0.2,18.8852450371,389.748065259
8111176,10,40,logT,10,-1.69527,0,21.6620591164,inf
8111176,10,45,logT,10,-1.69573,0.3,24.4421821356,315.582606415
8111176,10,50,logT,10,-1.69573,0.1,27.2196363926,1189.73466679
8111176,10,55,logT,10,-1.69573,0.4,29.995945406,270.417980339
8111176,10,60,logT,10,-1.69573,0.4,32.7731804132,295.45517358
8111176,10,65,logT,10,-1.69573,0.1,35.5508736372,1553.88213827
8111176,10,70,logT,10,-1.69573,0.4,38.330258441,345.553071696
8111176,10,75,logT,10,-1.69573,0.6,41.1009009123,206.568326967
8111176,10,80,logT,10,-1.69573,0.4,43.8811958551,395.595611253
8111176,10,85,logT,10,-1.69573,0.6,46.6581491232,234.49840733
8111176,10,90,logT,10,-1.69573,0.5,49.4342198372,328.433847452
8111176,10,95,logT,10,-1.69573,0.6,52.2112725019,262.407756768
8111176,10,100,logT,10,-1.69573,0.8,54.9877526522,157.339377401
8111176,10,110,logT,20,-1.69573,0.7,60.5280646205,231.518550589
8111176,10,120,logT,10,-1.69573,0.5,66.095315361,439.127770076
8111176,10,130,logT,10,-1.69573,0.7,71.6477581739,274.051140233
8111176,10,140,logT,10,-1.69573,0.8,77.2009173632,220.899085466
8111176,10,150,logT,10,-1.69573,0.6,82.7535009384,415.909429236
8111176,10,160,logT,10,-1.69573,0.5,88.3106096268,586.722990392
8111176,10,170,logT,10,-1.69573,0.7,93.8620702982,359.020408251
8111176,10,180,logT,10,-1.69573,0.6,99.4201593399,499.67410752
8111176,10,190,logT,10,-1.69573,0.9,104.976056194,209.952112389
8397304,10,10,logT,10,-1.7107,0,4.99953064919,inf
8397304,10,15,logT,10,-1.71214,0,7.78026907444,inf
8397304,10,20,logT,10,-1.71318,0.1,10.5622999668,461.66430184
8397304,10,25,logT,10,-1.71318,0.5,13.3427718639,88.647457437
8397304,10,30,logT,10,-1.71318,0.6,16.124213171,81.0384119195
8397304,10,35,logT,10,-1.71318,0.9,18.9047396183,37.8094792366
8421935,10,10,logT,10,-1.67009,0,4.99767501354,inf
8421935,10,15,logT,10,-1.67165,0,7.77671663761,inf
8421935,10,20,logT,10,-1.673,0,10.5558371782,inf
8421935,10,25,logT,10,-1.67226,0,13.3343472958,inf
8421935,10,30,logT,10,-1.67507,0.1,16.1120235205,704.235451859
8421935,10,35,logT,10,-1.67375,0,18.8913532495,inf
8421935,10,40,logT,10,-1.67507,0.1,21.6710931063,947.215104707
8421935,10,45,logT,10,-1.67507,0.3,24.4464501381,315.637712271
8421935,10,50,logT,10,-1.67507,0.1,27.2270366669,1190.05812309
8421935,10,55,logT,10,-1.6745,0,30.0052368402,inf
8421935,10,60,logT,10,-1.67507,0.2,32.7848326921,676.603617614
8421935,10,65,logT,10,-1.67507,0.6,35.5604587317,178.722711749
8421935,10,70,logT,10,-1.67507,0.4,38.3366517067,345.610707953
8421935,10,75,logT,10,-1.67507,0.3,41.119130826,530.905236187
8421935,10,80,logT,10,-1.67507,0.2,43.8982155323,905.958304405
8421935,10,85,logT,10,-1.67507,0.2,46.6759361506,963.284075644
8421935,10,90,logT,10,-1.67507,0.7,49.4555095673,189.166264698
8421935,10,95,logT,10,-1.67507,0.5,52.2319771767,347.021744869
8421935,10,100,logT,10,-1.67507,0.7,55.0113371372,210.41718614
8421935,10,110,logT,20,-1.67507,0.65,60.5417101622,265.573445388
8421935,10,120,logT,10,-1.67507,0.4,66.1234666109,596.11304301
8421935,10,130,logT,10,-1.67507,0.6,71.6811649323,360.261161834
8421935,10,140,logT,10,-1.67507,0.8,77.2310403824,220.985278061
8421935,10,150,logT,10,-1.67507,0.8,82.7894751072,236.889922582
8421935,10,160,logT,10,-1.67507,0.3,88.345577836,1140.66442857
8421935,10,170,logT,10,-1.67507,0.9,93.9012072325,187.802414465
8453239,10,10,logT,10,-1.67706,0,4.99375479221,inf
8453239,10,15,logT,10,-1.67955,0,7.77081689835,inf
8453239,10,20,logT,10,-1.68031,0.1,10.5472711325,461.007411168
8453239,10,25,logT,10,-1.68031,0.5,13.3245273829,88.5262437284
8453239,10,30,logT,10,-1.68031,0.9,16.1010263681,32.2020527363
8453439,10,10,logT,12,-1.70736,0,4.99972379208,inf
8453439,10,15,logT,10,-1.71117,0,7.78123683929,inf
8453439,10,20,logT,10,-1.71345,0,10.5615229845,inf
8453439,10,25,logT,10,-1.71281,0,13.3375562906,inf
8453439,10,30,logT,10,-1.7135,0.1,16.120066452,704.586997867
8453439,10,35,logT,10,-1.71345,0,18.9023667812,inf
8453439,10,40,logT,10,-1.7135,0.3,21.6821183205,279.946339252
8453439,10,45,logT,10,-1.7135,0.5,24.4606800795,162.513240752
8453439,10,50,logT,10,-1.7135,0.7,27.2407748938,104.195380438
8453439,10,55,logT,10,-1.7135,0.7,30.0207733154,114.82881485
8453439,10,60,logT,10,-1.7135,0.6,32.8016491652,164.857257126
8453439,10,65,logT,10,-1.7135,0.5,35.5820380688,236.401943868
8453439,10,70,logT,10,-1.7135,0.9,38.363198328,76.726396656
8458710,10,10,logT,11,-1.67699,0,5.00002273646,inf
8458710,10,15,logT,10,-1.67826,0,7.78333399296,inf
8458710,10,20,logT,10,-1.67936,0,10.5641685724,inf
8458710,10,25,logT,10,-1.67946,0,13.3448096752,inf
8458710,10,30,logT,10,-1.67946,0,16.115283227,inf
8458710,10,35,logT,10,-1.67946,0,18.8807247639,inf
8458710,10,40,logT,10,-1.67951,0.5,21.6599733114,143.905747755
8458710,10,45,logT,10,-1.67951,0.6,24.4535263538,122.900567025
8458710,10,50,logT,10,-1.67951,0.6,27.2292018414,136.850787797
8458710,10,55,logT,10,-1.67951,0.5,29.9971764803,199.296926634
8458710,10,60,logT,10,-1.67951,0.7,32.756771636,125.293949818
8458710,10,65,logT,10,-1.67951,0.8,35.5565001726,101.739702568
8458710,10,70,logT,10,-1.67951,0.8,38.3417693853,109.709341309
8458710,10,75,logT,10,-1.67951,0.6,41.0909565687,206.518347858
8458710,10,80,logT,10,-1.67951,0.9,43.8625638485,87.725127697
8598692,10,10,logT,11,-1.65826,0,4.99619247697,inf
8598692,10,15,logT,10,-1.65938,0.1,7.77460472584,339.817792915
8598692,10,20,logT,10,-1.65938,0.3,10.5478600264,136.187560536
8598692,10,25,logT,10,-1.65927,0,13.3260697126,inf
8598692,10,30,logT,10,-1.65938,0.1,16.1104635954,704.167269576
8598692,10,35,logT,10,-1.65938,0.1,18.9027812243,826.215817023
8598692,10,40,logT,10,-1.65938,0.4,21.6833421946,195.478606321
8598692,10,45,logT,10,-1.65938,0.4,24.4632049084,220.539488734
8598692,10,50,logT,10,-1.65938,0.5,27.2454118013,181.014597839
8598692,10,55,logT,10,-1.65938,0.5,30.0265699863,199.492212861
8598692,10,60,logT,10,-1.65938,0.6,32.8063511133,164.880888568
8598692,10,65,logT,10,-1.65938,0.4,35.5822280645,320.779162615
8598692,10,70,logT,10,-1.65938,0.5,38.3573638678,254.840809356
8598692,10,75,logT,10,-1.65938,0.4,41.14485991,370.927129237
8598692,10,80,logT,10,-1.65938,0.4,43.9264587164,396.003662787
8598692,10,85,logT,10,-1.65938,0.7,46.7042554617,178.642776679
8598692,10,90,logT,10,-1.65938,0.5,49.4812647104,328.746406824
8598692,10,95,logT,10,-1.65938,0.7,52.2622558594,199.902009141
8598692,10,100,logT,10,-1.65938,0.3,55.0398439884,710.641027312
8598692,10,110,logT,20,-1.65938,0.7,60.5742193937,231.695091608
8767273,10,10,logT,10,-1.68863,0,4.99617648125,inf
8767273,10,15,logT,10,-1.69231,0,7.77552199364,inf
8767273,10,20,logT,10,-1.69295,0,10.5546690941,inf
8767273,10,25,logT,10,-1.693,0.2,13.3369672298,275.244359502
8767273,10,30,logT,10,-1.693,0.1,16.1180135012,704.497266073
8767273,10,35,logT,10,-1.693,0.1,18.899292016,826.0633083
8767273,10,40,logT,10,-1.693,0.5,21.677924037,144.025009795
8767273,10,45,logT,10,-1.693,0.6,24.4572546721,122.919305117
8767273,10,50,logT,10,-1.693,0.6,27.2356899261,136.883396153
8767273,10,55,logT,10,-1.693,0.8,30.0180166006,85.8921453407
8767273,10,60,logT,10,-1.693,0.7,32.7958129883,125.443282154
8767273,10,65,logT,10,-1.693,0.7,35.5726489782,136.064620332
8767273,10,70,logT,10,-1.693,0.9,38.3525545359,76.7051090717
8924713,10,10,logT,11,-1.66426,0,4.99668364091,inf
8924713,10,15,logT,10,-1.66879,0,7.77394173145,inf
8924713,10,20,logT,10,-1.66932,0.2,10.553177309,217.793331803
8924713,10,25,logT,10,-1.66932,0.4,13.3324431658,120.193989723
8924713,10,30,logT,10,-1.66932,1,16.1099164963,16.1099164963
8991508,10,10,logT,11,-1.66426,0,4.99793746255,inf
8991508,10,15,logT,10,-1.66604,0.1,7.77796845436,339.964817085
8991508,10,20,logT,10,-1.66604,0.7,10.5568267107,40.3796360284
8991508,10,25,logT,10,-1.66604,1,13.3360727072,13.3360727072
9015879,10,10,logT,11,-1.70942,0,4.99889586189,inf
9015879,10,15,logT,10,-1.71354,0,7.77896995544,inf
9015879,10,20,logT,10,-1.71764,0.2,10.558832407,217.910040031
9015879,10,25,logT,10,-1.71764,0.9,13.3379813194,26.6759626389
9067352,10,10,logT,11,-1.66828,0,4.99460920421,inf
9067352,10,15,logT,10,-1.67862,0,7.77066924572,inf
9067352,10,20,logT,10,-1.67951,0,10.5478049755,inf
9067352,10,25,logT,10,-1.67882,0,13.3240482807,inf
9067352,10,30,logT,10,-1.67964,0.4,16.1020456314,145.162374449
9067352,10,35,logT,10,-1.67964,0.3,18.8783099651,243.745269161
9067352,10,40,logT,10,-1.67964,0.2,21.6541189432,446.891260688
9067352,10,45,logT,10,-1.67964,0.5,24.4302134991,162.310825173
9067352,10,50,logT,10,-1.67964,0.9,27.2052716017,54.4105432034
9175173,10,10,logT,11,-1.66351,0,4.99463467164,inf
9175173,10,15,logT,10,-1.67111,0.1,7.77065091133,339.64497686
9175173,10,20,logT,10,-1.67111,0.2,10.547517848,217.676533531
9175173,10,25,logT,10,-1.67111,0.7,13.3240201473,50.9640916468
9175173,10,30,logT,10,-1.67111,1,16.1004871607,16.1004871607
9181537,10,10,logT,11,-1.66393,0,5.00086797367,inf
9181537,10,15,logT,10,-1.66707,0,7.78149495125,inf
9181537,10,20,logT,10,-1.668,0,10.562667942,inf
9181537,10,25,logT,10,-1.66824,0.1,13.342658329,583.190125399
9181537,10,30,logT,10,-1.66824,0.2,16.1239029408,332.76030908
9181537,10,35,logT,10,-1.66816,0,18.9041944742,inf
9181537,10,40,logT,10,-1.66824,0.2,21.6831604958,447.490611604
9181537,10,45,logT,10,-1.66824,0.4,24.464891243,220.554691296
9181537,10,50,logT,10,-1.66824,0.1,27.2440627098,1190.80230913
9181537,10,55,logT,10,-1.66824,0.4,30.0226241827,270.658493542
9181537,10,60,logT,10,-1.66824,0.2,32.8030422688,676.979421436
9181537,10,65,logT,10,-1.66824,0.4,35.5817769051,320.775095344
9181537,10,70,logT,10,-1.66824,0.4,38.3625950575,345.844591181
9181537,10,75,logT,10,-1.66824,0.2,41.1406930685,849.049376664
9181537,10,80,logT,10,-1.66824,0.4,43.9182410717,395.929579478
